t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,429,4,30,49,10,4,5,7,6,2.064,18,2,1,46,1409,11,1,0,9,20,7,1316,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,360,12,60,80,21,9,4,8,12,3.215,47,4,0,113,3906,35,3,0,34,71,19,3680,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,334,9,72,97,31,8,3.974,6,14,3.426,81,5,1,183,7564,60,4,0,74,150,24,7198,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,349,11,59,93,27,11,3.579,6,14,3.501,117,5,0,261,11626,95,5,0,129,270,33,11101,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,311,16,74,111,39,11,3.32,6,13,3.395,173,6,0,338,16263,133,8,0,184,351,42,15567,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,324,9,68,111,43,8,3.275,7,17,3.446,212,7,1,413,20759,177,9,0,233,443,56,19936,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,346,8,93,65,38,7,3.289,6,15,3.341,258,7,0,473,24700,202,15,0,294,575,66,23716,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,375,5,66,66,34,5,3.179,5,13,3.09,295,7,2,532,27765,228,19,0,349,674,80,26659,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,353,8,79,72,34,8,3.31,6,13,3.098,338,8,2,599,31748,261,27,0,399,758,89,30491,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,391,6,42,73,32,5,2.973,5,13,3.338,383,8,0,671,35357,290,29,0,458,862,101,33983,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,393,5,51,63,40,4,2.477,5,12,3.077,428,9,3,725,38826,315,31,0,504,927,104,37349,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,390,3,60,59,43,3,2.543,4,14,3.379,484,9,1,781,42436,344,43,0,562,1000,107,40845,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,379,4,54,75,42,4,2.739,4,13,3.294,525,10,0,852,46400,381,46,0,607,1063,115,44696,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,359,5,58,90,48,5,2.679,4,11,3.101,578,11,0,929,50856,418,50,0,659,1136,130,49011,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,357,3,69,83,52,3,2.727,5,13,3.378,631,12,0,994,55213,441,54,0,716,1219,141,53231,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,352,10,60,90,46,9,2.618,5,16,3.233,683,13,1,1079,60003,476,62,0,774,1302,146,57886,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,381,9,41,81,31,9,2.825,7,15,3.3,721,13,4,1155,63717,508,70,0,834,1385,155,61497,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,364,5,54,89,42,4,2.978,7,15,3.331,770,15,1,1227,68012,541,76,0,880,1467,159,65656,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,333,9,76,94,43,7,3.16,7,19,3.848,818,15,2,1301,72552,574,81,0,928,1548,167,70041,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,362,6,66,78,34,6,3.325,7,18,3.846,867,16,0,1371,76442,608,81,0,994,1676,170,73770,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,368,7,48,89,28,7,3.571,7,13,3.198,899,16,1,1425,79909,640,84,0,1037,1758,185,77122,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,368,5,45,94,38,5,3.07,7,16,3.676,939,16,1,1487,83516,682,86,0,1080,1843,199,80609,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,391,4,48,69,34,4,2.921,6,14,3.428,980,16,0,1553,87636,725,90,0,1134,1934,205,84611,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,398,5,53,56,35,4,2.667,5,13,3.252,1023,16,1,1614,90713,753,94,0,1183,2021,213,87570,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,403,2,35,72,34,2,2.917,5,14,3.293,1059,17,2,1684,94079,780,100,0,1221,2085,224,90853,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,413,1,29,69,30,1,3.097,6,13,2.848,1092,17,5,1742,97421,813,104,0,1260,2157,237,94104,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,400,2,36,74,37,2,2.795,6,13,2.813,1142,19,1,1817,101052,860,107,0,1315,2238,247,97595,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,382,6,48,76,37,5,2.69,6,12,2.73,1188,19,0,1886,104984,890,111,0,1365,2314,254,101391,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,372,5,59,76,37,5,3.048,5,14,3.276,1233,20,1,1962,108491,921,116,0,1414,2404,267,104754,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,376,6,49,81,39,6,2.8,5,15,3.048,1275,20,1,2034,112372,944,121,0,1464,2482,280,108520,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,379,7,64,62,35,6,3,5,16,3.503,1320,21,0,2095,115754,966,124,0,1524,2567,282,111765,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,387,5,52,68,32,4,3.194,6,16,3.672,1353,21,1,2149,118931,996,126,0,1568,2643,296,114832,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,390,11,46,65,21,9,3.2,5,16,3.67,1382,21,1,2211,122106,1027,133,0,1610,2724,302,117895,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,381,10,59,62,23,8,3.548,5,18,3.926,1413,21,0,2268,124899,1055,137,0,1644,2790,312,120583,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,393,4,59,56,30,4,3.294,5,15,3.581,1451,23,2,2323,127836,1076,138,0,1689,2876,322,123403,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,386,4,69,53,34,4,3.079,5,16,3.669,1487,23,2,2379,131103,1094,139,0,1732,2943,326,126557,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,408,7,34,63,23,6,3.172,5,13,3.228,1515,23,1,2448,133986,1119,146,0,1777,3015,328,129352,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,348,10,68,86,36,10,3.196,5,19,3.828,1563,24,0,2523,137596,1144,153,0,1814,3086,334,132805,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,394,4,50,64,35,4,2.846,4,18,3.865,1597,25,1,2584,140778,1169,157,0,1868,3176,336,135894,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,411,2,48,51,38,2,2.45,5,15,3.544,1645,25,1,2645,144438,1195,161,0,1918,3256,336,139446,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,404,3,42,63,40,3,2.395,5,12,2.922,1689,26,1,2714,147541,1225,166,0,1960,3318,336,142446,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,409,4,45,54,40,4,2.25,5,10,2.364,1733,27,1,2765,150548,1265,166,0,2005,3378,336,145354,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,418,3,37,54,36,3,2.231,4,9,2.158,1770,28,2,2818,153894,1299,168,0,2050,3431,336,148615,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,430,3,22,57,30,3,2.333,5,11,2.974,1806,29,6,2880,157425,1331,169,0,2096,3480,336,152069,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,433,2,35,42,31,2,2.303,5,10,3.045,1853,29,2,2937,161188,1361,172,0,2147,3546,336,155731,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,393,3,62,54,46,3,2.347,5,10,3.001,1911,30,0,3001,164736,1391,174,0,2192,3606,336,159142,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,394,6,44,68,40,4,2.523,5,14,3.122,1945,31,0,3062,168207,1417,179,0,2234,3656,336,162533,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,371,8,54,79,40,8,2.604,4,16,3.4,1986,31,0,3120,171469,1449,184,0,2282,3712,336,165681,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,358,4,65,85,51,4,2.673,4,14,3.349,2042,32,1,3189,175243,1485,188,0,2334,3791,336,169321,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,361,7,62,82,42,7,2.816,5,17,3.584,2087,33,0,3251,178842,1513,196,0,2389,3879,336,172794,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
