t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,298,16,2,196,29,14,4.07,6,13,3.312,52,5,50,192,4237,44,4,0,24,51,61,3976,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,227,23,7,255,38,17,4.327,7,16,3.638,115,6,50,428,11769,112,10,0,91,212,112,11214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,204,19,4,285,60,13,3.699,7,28,4.528,192,7,51,725,19630,171,19,0,177,432,153,18753,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,197,14,10,291,66,12,3.59,7,30,4.45,278,9,51,1031,27793,258,21,0,285,648,178,26583,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,181,18,2,311,68,16,3.452,7,35,4.5,368,10,46,1358,36532,339,29,0,393,876,209,34976,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,193,19,5,295,62,15,3.519,7,26,4.414,444,13,56,1612,45528,397,30,0,494,1074,238,43684,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,171,15,2,324,70,13,3.639,7,30,4.521,528,13,51,1918,54314,460,38,0,600,1278,269,52143,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,211,21,6,274,53,20,3.438,7,26,4.372,599,13,55,2153,63526,529,41,0,704,1485,301,61080,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,184,12,2,314,68,11,3.81,7,24,4.283,678,14,52,2439,72213,593,45,0,795,1677,336,69460,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,161,24,2,325,50,20,4.157,7,26,4.177,733,15,54,2663,80236,667,50,0,875,1845,372,77216,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,205,19,2,286,41,18,4.424,7,25,4.247,798,16,53,2881,88356,750,56,0,972,2075,442,85060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,154,26,3,329,44,22,4.485,7,30,4.487,864,17,53,3135,95766,821,59,0,1054,2266,503,92151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,228,15,6,263,53,13,3.788,6,30,4.561,936,18,48,3376,104077,897,59,0,1160,2522,558,100174,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,191,15,2,304,68,12,3.6,7,34,4.718,1018,19,56,3660,112554,959,66,0,1253,2711,598,108335,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,202,18,3,289,59,14,3.863,7,24,4.21,1099,20,56,3920,121004,1026,70,0,1356,2932,647,116472,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,144,17,3,348,72,15,3.759,7,30,4.406,1170,22,52,4183,129564,1098,72,0,1436,3080,671,124745,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,183,17,4,308,60,17,3.701,6,28,4.415,1250,23,50,4474,138282,1163,77,0,1549,3323,702,133142,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,205,18,2,287,55,16,3.817,5,22,3.99,1322,24,53,4738,146998,1224,84,0,1641,3551,736,141562,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,200,13,2,297,65,10,3.853,6,27,4.301,1398,25,56,5001,155488,1295,87,0,1733,3741,767,149768,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,219,21,1,271,58,16,3.405,5,25,4.151,1477,27,56,5269,164229,1369,90,0,1832,3970,792,158203,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,220,11,1,280,68,10,3.526,6,24,4.138,1568,27,54,5565,172687,1442,97,0,1935,4180,816,166354,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,190,13,2,307,72,12,3.512,5,25,4.336,1651,29,57,5840,181728,1517,101,0,2026,4363,840,175095,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,181,14,3,314,72,14,3.465,6,31,4.572,1727,29,57,6107,190149,1592,107,0,2114,4554,859,183230,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,195,13,2,302,68,12,3.65,5,29,4.511,1799,30,54,6354,199051,1665,112,0,2212,4742,887,191861,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,181,22,4,305,67,18,3.412,5,29,4.513,1873,30,53,6603,207804,1744,117,0,2299,4923,908,200338,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,180,17,7,308,72,15,3.437,6,28,4.272,1949,31,50,6854,216723,1811,123,0,2394,5093,925,208994,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,201,14,5,292,68,12,3.563,6,31,4.539,2035,32,53,7166,225352,1879,127,0,2512,5326,947,217297,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,203,11,1,297,74,9,3.446,6,28,4.365,2125,33,51,7479,233985,1940,130,0,2616,5553,968,225604,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,200,20,2,290,57,20,3.494,5,23,4.038,2196,34,56,7740,242633,2003,132,0,2707,5743,981,233974,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,226,15,0,271,67,11,3.449,6,26,4.19,2272,36,56,7990,251613,2098,137,0,2803,5930,994,242704,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
