t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,533,107,77,323,21,58,4.19,5,22,3.466,316,10,39,643,1501,614,59,0,453,206,344,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,576,96,79,289,19,51,4.2,5,28,3.593,733,11,32,1545,3304,1347,152,0,1284,633,660,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,536,102,98,303,30,52,4.159,5,28,3.628,1162,16,35,2477,5192,2142,237,0,2124,1095,971,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,723,55,69,193,23,33,3.946,5,21,3.477,1581,19,45,3355,6886,2824,336,0,2987,1501,1245,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,658,76,70,236,23,41,4.031,5,22,3.759,1989,25,44,4280,8747,3564,415,0,3784,1932,1594,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,571,92,97,280,25,55,4,5,32,3.832,2316,27,35,5061,10285,4170,514,0,4467,2270,1853,0,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,649,89,82,220,15,42,4.298,5,22,3.662,2706,29,46,5934,11975,4854,607,0,5290,2643,2105,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,635,80,86,239,25,44,3.913,5,25,3.71,3097,35,36,6861,13713,5552,704,0,6068,3073,2390,0,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,561,100,91,288,15,57,4.139,5,26,3.521,3503,39,40,7775,15535,6283,804,0,6869,3500,2713,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,565,90,96,288,29,53,3.841,5,37,4.309,3921,43,33,8726,17359,7026,889,0,7711,3894,3010,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,469,123,111,337,19,64,4.422,5,24,3.231,4304,47,43,9585,19122,7750,967,0,8483,4281,3319,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,559,113,81,287,18,56,4.189,5,24,3.592,4644,48,40,10413,20662,8370,1058,0,9262,4659,3564,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,592,95,81,272,20,55,4.053,6,29,3.779,5032,51,33,11321,22445,9112,1140,0,10081,5092,3863,0,0,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,586,96,101,257,25,53,4.064,5,25,3.681,5435,52,39,12217,24197,9839,1231,0,10877,5516,4120,0,0,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,543,103,86,307,26,55,4.136,5,25,3.433,5821,54,30,13133,25961,10519,1336,0,11672,5930,4409,0,0,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,600,83,105,252,27,49,4.053,5,28,4.052,6209,57,33,14058,27727,11231,1442,0,12517,6350,4676,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,575,94,92,279,32,47,3.899,8,28,3.833,6596,60,36,14938,29512,11944,1544,0,13332,6746,5028,0,0,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,584,100,89,267,18,53,4.183,5,28,3.98,7012,64,35,15875,31286,12642,1638,0,14162,7166,5310,0,0,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,571,110,90,269,15,54,4.319,5,21,3.464,7431,67,32,16788,33108,13395,1733,0,15003,7588,5642,0,0,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,635,80,79,246,25,43,3.838,5,24,3.445,7823,71,41,17676,34790,14071,1830,0,15797,8001,5927,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
