t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
10000,815,2,0,83,5,5,4.4,6,7,2.646,11,3,93,49,987,9,0,0,12,28,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,710,10,0,180,6,13,4.053,6,7,2.61,22,5,98,106,2785,24,0,0,19,39,0,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,639,18,1,242,5,21,3.923,6,9,2.781,36,6,98,180,4807,53,0,0,49,87,0,6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,640,14,0,246,5,21,3.808,6,12,3.244,53,8,92,243,7171,88,0,0,91,159,0,9986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,675,6,1,218,7,15,3.591,6,11,3.227,72,8,96,314,9676,112,0,0,142,249,0,13141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,642,6,1,251,9,24,3.485,6,13,3.214,92,8,94,394,12326,152,0,0,183,316,0,16341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,618,10,1,271,5,27,3.5,5,10,2.729,114,8,95,478,15037,184,0,0,226,387,0,20195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,618,13,1,268,6,25,3.581,5,9,2.632,133,9,97,552,17780,217,0,0,267,460,0,23972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,579,9,5,307,14,29,3.535,5,13,2.959,158,9,94,637,20768,251,0,0,303,517,0,27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,570,11,2,317,10,32,3.619,5,13,2.941,174,10,99,707,23650,301,0,0,349,588,0,31882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,576,9,0,315,11,30,3.561,5,12,2.977,194,10,96,782,27092,344,0,0,398,672,0,36261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,576,10,0,314,8,33,3.512,5,11,2.98,210,11,96,843,29989,392,0,0,438,736,0,39895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,606,6,0,288,8,29,3.649,5,12,3.105,229,11,99,909,33335,436,0,0,483,819,0,44334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,652,5,0,243,6,20,3.731,4,8,2.354,248,12,98,983,36203,466,0,0,539,924,0,48058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,609,8,0,283,13,25,3.684,4,8,2.486,274,12,97,1083,39029,491,0,0,578,986,0,52073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,591,6,0,303,15,29,3.659,4,9,2.513,298,12,99,1173,42539,537,0,0,630,1074,0,56588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,599,8,0,293,15,27,3.786,4,8,2.456,317,13,96,1247,46552,585,0,0,673,1149,0,61775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,567,10,0,323,12,35,3.638,4,9,2.485,342,13,93,1341,50730,633,0,0,721,1225,0,67088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000,577,14,0,309,12,32,3.636,4,12,2.799,361,15,98,1420,54982,692,0,0,769,1309,0,72343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,599,13,0,288,10,28,3.789,4,8,2.221,381,16,96,1506,58531,721,0,0,824,1406,0,77107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
