t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,256,90,143,151,3,21,9.292,10,9,2.844,27,2,1,66,382,106,0,0,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,233,94,144,169,1,23,9.208,10,9,2.736,65,2,0,134,585,155,0,0,107,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,242,99,125,174,1,17,8.667,10,8,2.523,85,2,1,181,725,195,0,0,170,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,249,103,117,171,1,17,9.556,10,6,2.189,115,3,0,241,898,241,0,0,239,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,257,88,125,170,2,19,8.714,10,10,3.006,159,3,1,298,1089,300,0,0,326,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,212,93,160,175,7,24,8.452,10,11,2.93,200,4,0,352,1321,351,0,0,410,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,258,85,140,157,4,23,8.852,10,8,2.485,246,5,2,410,1540,411,0,0,515,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,248,91,123,178,4,18,8.591,10,11,2.948,275,5,3,477,1751,473,0,0,592,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,201,111,136,192,0,21,9.952,10,5,1.914,305,5,1,531,1949,526,0,0,654,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,175,123,119,223,1,16,9.353,10,6,2.213,325,5,1,592,2115,575,0,0,716,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,184,121,125,210,1,16,9.882,10,6,2.346,360,7,0,642,2295,630,0,0,793,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,254,100,104,182,3,18,7.429,10,12,3.345,410,7,0,701,2490,689,0,0,912,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,240,91,150,159,2,24,8.269,10,12,3.055,458,7,0,749,2733,752,0,0,1009,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,199,108,145,188,0,25,9.32,10,8,2.543,488,7,1,810,2962,818,0,0,1076,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,196,111,137,196,2,21,8.87,10,9,2.642,527,7,0,880,3187,875,0,0,1156,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
