t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,376,31,6,94,3,13,4.75,8,10,3.156,19,4,40,131,446,0,1,0,32,43,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,7,104,8,3,1.5
10000,260,31,19,172,33,21,3.407,9,12,3.214,148,8,18,468,2195,3,3,0,165,250,0,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,52,350,16,2,1.375
15000,218,42,20,205,39,30,3.261,9,12,3,304,10,28,847,4791,10,4,0,353,519,0,9095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,130,653,15,3,1.467
20000,223,39,22,211,45,25,2.843,8,17,2.983,445,11,16,1269,7170,20,6,0,555,823,0,13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,188,937,15,2,1.267
25000,213,34,21,204,62,24,2.674,7,15,2.679,627,13,21,1680,9849,28,7,0,771,1106,0,18589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,266,1257,18,3,1.278
30000,252,28,27,173,52,22,2.757,7,14,2.614,810,13,19,2088,12381,31,10,0,1018,1435,0,23334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,345,1547,14,3,1.429
35000,221,38,39,187,49,34,2.614,6,15,2.577,1010,13,26,2533,15220,39,12,0,1244,1736,0,28426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,431,1855,25,2,1.44
40000,239,38,23,185,51,31,2.646,6,11,2.817,1210,15,21,2949,17994,47,16,0,1490,2024,0,33591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,525,2161,16,2,1.188
45000,257,30,42,159,60,28,2.386,5,11,2.502,1413,18,12,3338,20865,55,18,0,1743,2304,0,38678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,609,2429,17,2,1.176
50000,251,27,33,171,60,25,2.612,4,8,2.501,1642,20,23,3749,23777,64,20,0,2004,2592,0,44023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,715,2732,16,2,1.125
55000,185,41,37,213,56,39,2.642,5,10,2.624,1849,21,10,4184,26814,72,24,0,2238,2871,0,49568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,823,3079,20,2,1.4
60000,262,26,27,178,54,24,2.551,4,9,2.629,2064,24,25,4604,29846,82,27,0,2517,3191,0,55159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,906,3355,14,2,1.5
