t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
20000,666,13,3,218,8,14,5.318,6,8,2.231,26,3,91,159,3841,48,0,0,14,47,0,4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
40000,501,20,4,375,15,23,4.684,6,17,3.745,79,4,95,438,11052,146,0,0,82,208,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
60000,438,22,2,438,16,28,4.545,6,20,3.943,130,6,97,688,19445,241,0,0,168,387,0,23372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0
80000,435,27,4,434,12,32,4.5,6,20,3.979,180,6,95,951,27950,357,0,0,276,609,0,33461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
100000,396,21,4,479,21,31,4.788,6,25,4.253,237,7,94,1229,37472,472,0,0,381,817,0,44980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
120000,438,31,1,430,8,39,4.468,6,21,3.999,285,9,99,1460,46933,607,0,0,484,1048,0,56039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0
140000,460,24,4,412,18,29,4.255,6,22,4.026,340,10,93,1735,56811,734,0,0,589,1303,0,67677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
160000,406,35,1,458,25,32,4.088,6,22,4.06,397,12,95,1997,66780,842,0,0,672,1504,0,80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
180000,425,27,3,445,30,30,3.917,6,21,4.054,456,13,89,2244,77402,956,0,0,786,1708,0,92924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0
200000,417,19,1,463,27,34,4.148,6,25,4.21,507,14,93,2484,88098,1071,0,0,894,1900,0,105639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
220000,402,27,1,470,22,37,4.051,6,22,4.095,566,14,98,2760,99239,1184,0,0,1007,2124,0,118544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
240000,477,19,1,402,28,26,4.222,6,21,3.993,616,14,96,2992,109431,1308,0,0,1131,2356,0,130543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0
260000,469,19,1,411,21,32,4.057,6,22,4.108,677,15,93,3253,120211,1419,0,0,1232,2582,0,143112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
280000,486,19,0,395,29,32,3.492,6,26,4.314,741,17,93,3508,131066,1535,0,0,1341,2788,0,155365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
300000,487,25,1,387,20,31,3.902,6,22,4.194,803,18,94,3763,142129,1649,0,0,1457,2990,0,167993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
320000,479,17,3,401,19,32,4,6,21,4.172,867,18,92,4034,152837,1763,0,0,1573,3205,0,180136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0
340000,424,23,1,452,29,34,3.714,6,22,4.185,934,20,91,4305,163269,1878,0,0,1672,3394,0,191838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
360000,447,12,2,439,35,32,3.463,6,21,3.983,1002,21,94,4564,174306,2005,0,0,1784,3612,0,204166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0
380000,443,16,2,439,32,36,3.691,6,18,3.776,1077,22,92,4854,185603,2112,0,0,1912,3838,0,216999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
400000,515,11,1,373,32,24,3.518,6,22,4.002,1142,24,93,5094,197675,2248,0,0,2036,4085,0,230215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
420000,463,18,1,418,31,34,3.677,5,22,3.949,1208,25,96,5374,209243,2361,0,0,2138,4292,0,242798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
