t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
10000,903,5,1,91,4,6,4.2,6,5,2.122,11,3,95,48,1223,15,0,0,8,21,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,772,8,2,218,4,21,3.96,6,6,2.032,35,4,95,144,3489,43,0,0,26,58,0,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,636,14,5,345,14,25,3.846,6,9,2.257,71,6,91,282,7079,87,0,0,55,122,0,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,518,21,4,457,12,41,3.736,6,14,3,107,7,89,418,11056,140,0,0,94,193,0,14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,496,25,1,478,12,42,3.722,6,16,3.083,140,8,95,542,15311,197,0,0,151,319,0,20225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,506,11,1,482,14,43,3.789,6,13,2.785,170,8,93,647,19664,256,0,0,212,433,0,25819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,516,15,0,469,16,41,3.614,6,12,2.808,191,8,99,732,24258,323,0,0,262,538,0,31393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,486,26,0,488,12,45,3.632,6,13,2.779,215,8,98,832,28345,372,0,0,313,627,0,36685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,486,19,1,494,15,43,3.638,6,13,2.701,242,8,95,930,32018,435,0,0,368,725,0,42086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,510,16,0,474,11,45,3.625,6,14,2.737,268,8,98,1027,35800,492,0,0,429,839,0,47518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
