t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
20000,925,19,4,192,0,14,8,8,3,1.296,21,2,97,174,3686,1151,0,0,35,70,0,4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
40000,714,24,3,399,4,26,8,8,4,1.35,68,4,93,534,10481,3539,0,0,120,257,0,12442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
60000,755,30,3,352,1,26,7.741,8,10,2.694,117,6,95,884,17857,6267,0,0,255,576,0,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
80000,795,23,2,320,5,22,7.222,8,12,2.976,174,7,89,1256,25867,9242,0,0,410,909,0,31798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
100000,705,40,2,393,4,27,7.774,8,11,2.677,226,8,99,1606,34845,12366,0,0,537,1151,0,42651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
120000,738,22,1,379,6,25,7.71,8,17,3.671,296,10,91,2058,43085,15289,0,0,695,1550,0,52994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
140000,673,33,3,431,4,29,7.788,8,18,3.714,347,10,84,2442,51588,18341,0,0,825,1842,0,63047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0
160000,745,25,4,366,2,26,7.75,8,15,3.393,413,11,92,2866,61173,21448,0,0,1006,2230,0,74152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0
180000,636,41,1,462,2,33,7.914,8,13,3.108,466,12,89,3255,70450,24579,0,0,1115,2475,0,84781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
200000,590,39,1,510,5,35,7.975,8,17,3.549,529,13,90,3670,80637,28330,0,0,1262,2792,0,96817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
220000,781,33,5,321,1,23,8,8,12,3.205,591,14,92,4037,90951,31921,0,0,1461,3209,0,109175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
240000,703,31,5,401,2,30,7.813,8,15,3.35,655,15,90,4466,99980,35017,0,0,1590,3506,0,119538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0
