t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
10000,538,299,270,733,31,75,5.538,13,52,5.071,237,7,12,742,2269,423,64,20,420,431,426,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,189,390,212,1049,23,71,6.84,16,54,4.935,517,9,22,1682,4617,847,146,87,1276,1250,902,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,208,363,236,1033,17,73,7.744,21,58,5.201,809,9,19,2571,6713,1214,201,168,2172,2143,1303,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,209,351,269,1011,25,73,7.52,21,63,5.417,1121,10,15,3477,9046,1581,258,236,3097,3170,1770,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,111,381,197,1151,18,71,8.528,21,65,5.495,1358,12,20,4393,11092,1908,306,316,3872,4035,2192,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,99,379,254,1108,13,65,8.744,26,57,5.355,1567,14,23,5237,12964,2217,344,408,4579,4901,2509,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
