t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,344,61,122,113,2,18,9.25,10,9,2.904,35,2,0,63,313,73,0,0,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,310,68,124,138,5,19,8.375,10,10,2.87,61,3,1,118,492,124,0,0,90,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,230,103,125,182,3,22,9.4,10,8,2.369,76,3,3,172,656,163,0,0,127,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,178,117,110,235,0,18,9.667,10,6,2.029,85,3,1,242,805,220,0,0,164,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,139,127,107,267,0,20,10,10,5,2.015,107,3,1,304,956,264,0,0,207,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,230,100,99,211,3,18,9.095,10,7,2.494,154,4,2,352,1106,318,0,0,310,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,226,97,114,203,3,21,8.458,10,10,2.634,193,4,1,412,1345,378,0,0,404,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,183,103,131,223,4,22,8.692,10,8,2.534,221,4,1,482,1550,440,0,0,473,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,238,101,94,207,0,16,8.75,10,7,2.406,256,4,3,547,1709,489,0,0,559,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,156,121,119,244,1,19,10,10,4,1.839,273,4,0,614,1876,541,0,0,590,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,133,118,125,264,1,20,9.476,10,6,2.003,285,4,0,659,1992,578,0,0,629,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,124,125,94,297,0,21,9.381,10,7,2.2,299,4,0,724,2094,611,0,0,665,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,104,129,81,326,0,19,10,10,4,1.931,315,4,1,794,2228,653,0,0,704,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,139,123,49,329,3,22,8.44,10,10,2.913,334,4,2,858,2311,682,0,0,753,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,167,115,90,268,2,20,8.682,10,8,2.491,372,5,0,918,2524,744,0,0,841,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
