t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,915,41,244,80,15,18,9.091,10,9,2.677,47,1,0,24,424,94,0,0,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,951,46,214,69,7,18,10,10,6,2.112,71,2,0,55,623,144,0,0,106,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,983,47,183,67,5,19,9.625,10,7,2.282,91,2,1,83,754,174,0,0,153,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1100,31,106,43,5,11,8.688,10,7,2.436,113,2,2,110,863,204,0,0,218,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1139,35,55,51,0,8,10,10,3,1.299,122,2,2,141,927,224,0,0,247,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1086,42,78,74,0,10,9.1,10,6,2.446,129,2,0,173,1032,255,0,0,265,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1124,37,62,57,0,6,10,10,4,1.918,154,3,1,197,1145,286,0,0,319,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1103,43,70,64,1,9,8.4,10,7,2.522,166,3,1,221,1252,313,0,0,344,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1220,16,21,23,0,3,9,10,2,0.918,203,4,3,243,1317,336,0,0,420,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1232,9,18,21,2,2,6,10,3,1.5,214,4,4,259,1359,350,0,0,446,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1243,10,13,14,0,1,10,10,1,0,222,4,5,266,1400,359,0,0,462,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1217,13,21,29,3,1,6.5,10,3,1.5,226,4,7,281,1438,369,0,0,466,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
