t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,902,43,249,86,14,19,8.97,10,10,2.849,46,1,1,21,459,112,0,0,44,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,925,55,220,80,10,23,8.424,10,11,2.802,80,2,0,60,659,160,0,0,105,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,893,75,208,104,4,24,10,10,5,1.9,89,2,0,97,789,188,0,0,125,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,873,94,186,127,4,23,9.889,10,5,1.908,99,2,1,130,911,222,0,0,151,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,861,94,192,133,5,24,9.241,10,7,2.46,118,2,0,161,1053,257,0,0,189,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,859,104,175,142,2,22,10,10,4,1.99,134,2,0,186,1184,297,0,0,226,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,820,128,166,166,0,19,10,10,4,1.978,138,2,0,220,1300,329,0,0,245,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,808,130,171,171,1,19,9.1,10,7,2.509,147,3,0,245,1391,359,0,0,284,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,933,93,130,124,3,14,9.294,10,7,2.537,187,4,1,263,1493,392,0,0,377,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1014,71,94,101,1,12,9.615,10,6,2.507,213,4,1,285,1574,412,0,0,431,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,929,91,135,125,1,15,9.313,10,7,2.483,223,4,3,317,1706,452,0,0,455,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,897,67,199,117,8,18,9.115,10,9,2.64,256,4,0,345,1888,493,0,0,509,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
