t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,353,59,120,108,4,18,8.182,10,9,2.954,34,2,2,64,324,85,0,0,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,322,77,102,139,0,17,10,10,6,2.44,47,2,1,125,465,123,0,0,82,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,328,72,96,144,1,14,9.267,10,7,2.606,71,3,0,182,621,167,0,0,142,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,309,75,104,152,1,15,9.75,10,6,2.352,88,4,0,228,766,205,0,0,193,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,228,99,133,180,1,18,9.789,10,6,2.42,106,4,0,283,957,247,0,0,234,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,179,109,144,208,4,21,8.64,10,10,2.923,126,4,0,341,1122,292,0,0,282,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,149,120,126,245,0,23,9.739,10,6,2.264,147,4,0,415,1272,334,0,0,329,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,159,128,89,264,2,20,8.909,10,9,2.748,168,4,2,473,1396,376,0,0,381,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,162,115,103,260,1,19,9,10,8,2.628,190,4,1,523,1538,417,0,0,442,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,132,116,105,287,4,22,8.885,10,9,2.899,213,4,0,588,1682,460,0,0,482,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,131,126,83,300,0,18,9.333,10,10,3.086,228,4,1,642,1825,510,0,0,535,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,154,106,118,262,3,21,9.167,10,9,2.805,273,4,0,711,2041,563,0,0,631,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,173,114,104,249,1,17,9.556,10,6,2.324,307,4,0,772,2217,615,0,0,708,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,133,121,134,252,3,18,8.571,10,9,2.851,331,5,1,827,2379,660,0,0,757,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,122,131,99,288,0,19,10,10,5,2.215,346,5,0,890,2491,698,0,0,796,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
