t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,384,53,85,118,1,14,9.333,10,9,3.107,19,2,2,64,273,71,0,0,34,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,301,77,113,149,0,14,9.5,10,7,2.7,29,2,2,121,450,121,0,0,68,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,292,71,133,144,2,22,9.25,10,8,2.642,62,2,0,176,639,163,0,0,135,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,267,77,145,151,7,22,7.655,10,17,3.629,95,3,0,239,852,220,0,0,206,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,354,67,99,120,1,17,8.944,10,9,2.703,126,3,0,287,1000,255,0,0,285,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,313,71,126,130,1,16,8.941,10,9,2.652,141,3,2,333,1151,300,0,0,327,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,263,75,149,153,6,21,8.259,10,12,2.978,177,4,1,407,1350,352,0,0,385,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,278,75,130,157,5,19,8.625,10,8,2.485,208,4,0,479,1523,397,0,0,450,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,297,75,128,140,1,17,9.556,10,7,2.281,236,4,0,528,1686,440,0,0,516,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,291,73,132,144,2,21,8.957,10,11,3.012,264,4,0,581,1837,485,0,0,573,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,289,78,133,140,2,21,9.261,10,7,2.491,298,4,1,634,2019,535,0,0,637,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,395,58,80,107,1,12,8.308,10,8,2.815,336,4,3,691,2178,578,0,0,728,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,301,78,115,146,2,17,9.526,10,8,2.866,351,4,2,749,2335,619,0,0,756,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,230,92,142,176,2,22,9.458,10,10,3.07,368,4,0,803,2528,673,0,0,790,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,250,91,126,173,4,19,8.696,10,11,3.049,397,6,2,858,2704,716,0,0,856,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
