t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,169,199,78,594,6,66,6.403,8,20,3.062,277,7,44,839,1961,575,11,0,473,306,467,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,184,207,75,574,9,56,6.954,8,18,2.849,462,9,44,1496,3204,914,22,0,1013,674,691,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,116,225,61,638,6,62,7.191,11,23,2.994,642,9,51,2097,4395,1228,31,0,1511,1023,972,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,196,212,65,567,9,59,7.059,8,19,2.693,827,9,42,2707,5605,1533,46,0,2088,1429,1240,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,148,233,61,598,8,55,7.206,8,14,2.324,975,9,43,3255,6655,1805,64,0,2552,1711,1460,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,172,215,54,599,14,59,6.74,8,22,3.081,1193,10,45,3976,8022,2166,82,0,3167,2138,1760,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,160,229,63,588,5,57,7.452,13,16,2.469,1385,11,47,4658,9345,2505,95,0,3728,2558,2040,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,136,230,69,605,11,57,6.926,13,22,2.968,1532,11,42,5203,10418,2801,108,0,4173,2901,2291,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,143,215,66,616,15,60,6.587,8,19,2.863,1703,12,46,5799,11563,3109,119,0,4684,3246,2545,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,149,210,68,613,8,64,6.889,8,22,3.058,1891,13,40,6429,12738,3434,140,0,5215,3609,2793,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,149,227,73,591,5,58,7.238,8,20,2.874,2093,14,45,7123,14142,3803,152,0,5814,4044,3107,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,119,233,61,627,11,60,6.887,12,21,2.923,2239,14,45,7658,15209,4086,162,0,6248,4389,3366,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,149,249,54,588,11,56,6.985,12,19,2.833,2445,14,51,8289,16480,4421,172,0,6802,4816,3667,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,131,234,62,613,7,58,7.354,12,17,2.436,2661,15,48,8967,17788,4769,185,0,7367,5200,3948,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,163,219,76,582,7,56,7.032,12,19,2.854,2831,15,42,9566,19004,5109,192,0,7904,5571,4230,0,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,191,220,72,557,10,55,6.415,12,22,3.252,2990,15,39,10106,20088,5400,200,0,8387,5916,4473,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,174,208,60,598,6,62,7.118,12,21,2.98,3208,18,48,10801,21446,5748,209,0,8963,6330,4800,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,242,185,76,537,13,61,6.297,8,30,3.765,3456,18,40,11584,22954,6133,222,0,9634,6832,5119,0,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,137,223,53,627,6,63,7.174,8,18,2.597,3660,19,48,12249,24300,6502,234,0,10179,7183,5432,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,139,232,65,604,7,56,7.063,8,15,2.639,3840,19,46,12852,25455,6810,253,0,10688,7542,5667,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,138,227,62,612,6,60,7.288,9,18,2.518,4006,20,46,13463,26648,7135,263,0,11197,7943,5951,0,0,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,199,209,62,570,15,56,6.423,8,16,2.949,4206,21,49,14119,27901,7454,268,0,11765,8376,6231,0,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,147,219,70,604,7,61,6.926,9,20,2.951,4356,22,39,14682,28981,7754,283,0,12231,8661,6450,0,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,142,238,61,599,12,61,6.616,8,23,3.14,4542,22,49,15315,30252,8096,300,0,12751,9067,6748,0,0,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,163,219,56,602,12,55,6.851,10,18,2.729,4720,23,45,15925,31421,8421,314,0,13283,9427,7019,0,0,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
