t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,3040,38,3,519,1,43,5.659,6,12,2.238,39,2,381,279,4564,146,0,0,30,89,0,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0
20000,2595,55,3,947,4,78,5.537,6,15,2.75,107,3,379,661,12429,451,0,0,84,222,0,15894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0
30000,2374,62,7,1157,19,92,5.189,6,33,3.943,174,4,380,1019,22898,865,0,0,172,452,0,29080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0
40000,2336,60,7,1197,27,99,4.595,6,40,4.266,247,5,380,1381,35485,1368,0,0,313,765,0,44089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0
50000,2279,46,5,1270,38,103,4.44,6,49,4.807,334,6,384,1787,48737,1851,0,0,461,1070,0,60529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0
60000,2157,68,5,1370,43,112,4.2,6,49,4.922,423,8,366,2204,63189,2312,0,0,600,1357,0,77900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0
70000,2059,58,2,1481,62,125,4.091,6,64,5.303,526,8,374,2630,78999,2868,0,0,759,1637,0,96758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0
80000,1937,92,9,1562,61,140,3.891,6,66,5.271,637,10,369,3068,96051,3411,0,0,937,1970,0,116872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0
90000,1868,85,10,1636,82,146,3.627,6,70,5.349,792,10,367,3643,115900,3967,0,0,1177,2366,0,140009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0
100000,1732,77,1,1790,108,166,3.547,6,77,5.506,974,11,366,4271,138643,4554,0,0,1394,2753,0,165587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0
110000,1589,84,8,1919,111,190,3.415,6,78,5.469,1152,12,368,4912,163218,5199,0,0,1644,3161,0,193145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0
120000,1523,103,6,1968,105,200,3.4,6,80,5.594,1316,13,369,5524,188430,5793,0,0,1904,3575,0,221282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0
130000,1420,88,14,2077,120,211,3.541,6,82,5.704,1505,13,360,6189,213214,6372,0,0,2139,4002,0,248482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0
140000,1518,78,8,1996,116,191,3.443,6,87,5.665,1678,13,380,6813,239520,6963,0,0,2419,4528,0,277272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0
150000,1433,89,8,2070,111,214,3.505,6,91,5.841,1880,14,365,7553,266546,7574,0,0,2698,5016,0,306339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0
160000,1306,83,8,2203,147,233,3.374,6,94,5.758,2096,14,375,8301,292755,8133,0,0,2976,5463,0,334832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0
170000,1343,76,14,2167,142,229,3.367,6,89,5.764,2290,15,356,8975,320063,8735,0,0,3267,5970,0,364700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0
180000,1360,96,14,2130,122,228,3.437,6,82,5.751,2471,17,373,9640,347088,9338,0,0,3570,6467,0,394444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0
190000,1392,65,8,2135,138,219,3.356,6,81,5.62,2670,17,367,10325,373716,9889,0,0,3852,6967,0,423174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0
200000,1407,68,11,2114,143,226,3.285,6,81,5.599,2872,18,368,11021,401060,10502,0,0,4147,7489,0,452968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0
210000,1307,82,10,2201,158,240,3.219,6,79,5.571,3096,19,372,11759,429923,11115,0,0,4433,7966,0,484304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0
220000,1321,81,10,2188,129,240,3.298,6,78,5.703,3290,19,367,12431,458073,11721,0,0,4740,8467,0,515087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0
