t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,797,88,259,136,5,31,9.722,10,8,2.478,52,1,0,36,573,124,0,0,55,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,676,124,288,192,5,36,9.585,10,10,2.552,81,2,0,72,902,200,0,0,120,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,637,138,304,201,12,32,9.205,10,11,2.576,114,2,0,96,1200,270,0,0,196,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,671,150,251,208,2,38,8.675,10,14,3.082,144,2,1,126,1424,311,0,0,300,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,713,128,249,190,9,32,8.073,10,15,3.229,178,3,0,147,1641,361,0,0,397,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,815,107,197,161,8,25,8.364,10,12,2.947,215,3,0,172,1810,400,0,0,512,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,867,100,158,155,7,21,8.464,10,12,2.823,253,3,1,196,1990,449,0,0,596,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,983,69,114,114,4,19,7.957,10,12,3.099,300,3,0,228,2196,493,0,0,719,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,990,63,126,101,3,13,10,10,5,1.795,320,3,3,254,2340,532,0,0,775,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,902,101,145,132,0,22,10,10,4,1.583,333,3,2,280,2509,575,0,0,807,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,822,127,164,167,0,22,9.727,10,6,1.965,341,3,0,315,2659,612,0,0,838,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,805,116,183,176,3,26,8.448,10,12,3.025,370,3,1,345,2852,656,0,0,910,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
