t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
20000,595,26,2,277,6,19,5.84,6,4,0.72,25,4,94,181,4116,51,0,0,16,32,0,5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
40000,432,33,1,434,7,28,5.143,6,12,2.431,66,5,95,405,10994,185,0,0,75,171,0,14538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0
60000,424,30,3,443,13,27,4.825,6,17,3.284,113,6,92,625,18238,293,0,0,158,351,0,23547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0
80000,395,21,4,480,17,32,4.755,6,21,3.859,160,8,93,863,26296,401,0,0,239,526,0,33660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0
100000,481,20,4,395,17,28,4.556,6,20,3.836,202,8,94,1088,36290,544,0,0,344,787,0,45635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0
120000,456,22,1,421,12,31,4.698,6,19,3.85,257,10,92,1374,46039,649,0,0,449,1018,0,57752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0
140000,370,25,0,505,18,43,4.279,6,21,3.941,313,10,96,1632,55371,766,0,0,527,1196,0,69694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0
160000,411,18,0,471,21,36,4.105,6,19,3.893,375,10,94,1887,65728,904,0,0,639,1432,0,82152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
180000,365,24,1,510,23,39,3.919,6,26,4.265,431,10,97,2147,75996,1036,0,0,743,1634,0,94927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0
200000,375,30,5,490,24,40,4.016,6,22,3.718,497,13,85,2425,86008,1170,0,0,866,1858,0,107673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0
220000,382,24,2,492,17,45,3.984,6,21,3.867,561,14,87,2689,96117,1299,0,0,975,2085,0,120383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0
240000,386,18,2,494,16,43,4.119,6,19,3.665,615,14,94,2929,105981,1410,0,0,1090,2280,0,132273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0
260000,430,24,2,444,21,34,3.982,6,18,3.786,674,15,92,3186,115735,1517,0,0,1221,2526,0,144264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
280000,432,15,0,453,25,38,3.873,6,19,3.952,735,15,96,3437,126624,1639,0,0,1324,2725,0,157763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0
300000,426,16,2,456,21,41,3.968,6,23,4.273,796,16,94,3677,138307,1775,0,0,1433,2923,0,171943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0
320000,446,25,2,427,20,36,3.821,6,22,4.187,864,16,96,3963,148907,1884,0,0,1562,3188,0,184651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
340000,428,20,1,451,16,42,3.879,6,23,4.194,935,17,93,4271,159573,1991,0,0,1679,3436,0,197638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0
360000,411,21,3,465,14,41,4.036,6,21,4.12,995,18,92,4532,169595,2100,0,0,1798,3638,0,210280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
380000,418,27,5,450,18,40,3.793,6,26,4.481,1059,20,96,4789,180305,2212,0,0,1931,3859,0,223580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0
400000,440,21,1,438,21,37,3.776,6,22,4.169,1125,20,93,5050,191311,2324,0,0,2055,4085,0,237158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0
420000,474,17,3,406,19,38,3.526,6,23,4.1,1207,21,98,5362,202818,2450,0,0,2196,4371,0,251358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
440000,461,15,1,423,27,36,3.587,5,21,3.886,1285,21,95,5651,213984,2543,0,0,2324,4601,0,265580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
460000,423,22,2,453,20,47,3.478,5,19,3.656,1362,22,93,5923,225057,2663,0,0,2447,4814,0,280004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0
480000,400,19,3,478,35,48,3.47,5,20,3.569,1445,23,92,6216,238058,2803,0,0,2576,5027,0,296405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
500000,416,20,0,464,33,46,3.405,5,21,3.795,1524,24,94,6515,251662,2928,0,0,2720,5285,0,313027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0
520000,397,14,1,488,34,51,3.4,4,23,3.881,1624,24,98,6869,265185,3070,0,0,2873,5570,0,329307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
