t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,919,49,214,98,8,16,9.917,10,7,2.321,33,2,0,20,379,92,0,0,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,930,43,233,74,13,21,8.412,10,15,2.991,85,2,2,59,657,157,0,0,125,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,971,56,183,70,9,17,8.962,10,7,1.959,107,2,0,90,796,190,0,0,179,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1016,62,127,75,3,16,9.158,10,4,1.483,115,2,0,111,841,206,0,0,205,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,998,73,117,92,0,15,10,10,2,0.997,116,2,1,136,906,232,0,0,227,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1023,62,103,92,1,12,8.846,10,5,1.892,129,2,1,163,974,255,0,0,264,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1062,49,91,78,3,14,7,10,11,3.264,160,3,0,189,1071,283,0,0,322,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1095,43,76,66,2,9,9,10,5,1.868,179,3,2,213,1192,306,0,0,365,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1083,43,87,67,5,8,9,10,7,2.354,199,3,1,245,1297,338,0,0,402,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1016,54,136,74,1,14,10,10,4,1.237,210,4,1,270,1422,372,0,0,422,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,963,64,160,93,4,14,10,10,4,1.411,221,4,2,293,1562,407,0,0,442,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,970,65,157,88,4,16,8.7,10,8,2.181,245,4,0,323,1699,442,0,0,497,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
