t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,318,1,9,24,6,1,4.571,6,3,1.379,11,3,45,26,776,3,0,0,9,20,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,252,6,27,67,25,6,2.903,6,7,2.383,44,5,38,97,3369,11,1,0,25,42,0,3219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,224,4,32,92,44,4,2.542,6,6,2.107,107,8,21,218,7728,23,1,0,75,116,0,7425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,206,1,40,105,57,1,2.5,6,6,1.977,176,9,24,345,12697,39,4,0,139,206,0,12225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,210,5,46,91,48,5,2.566,4,7,2.278,241,10,34,465,17709,48,8,0,214,308,0,17063,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,221,5,34,92,47,5,2.365,4,10,2.352,313,11,21,597,22772,70,10,0,293,416,0,21947,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,203,2,47,100,60,2,2.323,4,9,2.384,387,12,23,728,27748,87,13,0,364,507,0,26751,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,182,8,34,128,56,8,2.453,4,9,2.317,461,13,24,867,33471,101,16,0,437,600,0,32293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,210,7,38,97,47,7,2.389,5,8,1.988,532,14,27,988,38836,118,19,0,527,721,0,37473,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,205,1,30,116,60,1,2.393,5,6,1.872,594,14,34,1100,44736,124,19,0,582,803,0,43229,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,189,4,37,122,59,4,2.476,5,8,1.967,660,14,28,1211,50110,139,22,0,649,886,0,48437,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,192,3,39,118,59,3,2.5,5,9,2.331,732,15,30,1344,55593,156,24,0,729,994,0,53741,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,211,4,28,109,51,4,2.473,5,7,2.304,793,16,27,1468,60917,165,26,0,802,1094,0,58910,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,179,6,38,129,58,6,2.578,4,7,2.438,866,19,26,1591,66342,180,28,0,870,1187,0,64141,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,210,2,31,109,55,2,2.439,4,9,2.297,932,20,28,1724,72194,196,33,0,948,1296,0,69841,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,179,4,47,122,62,4,2.485,5,9,2.481,1008,21,27,1859,77895,208,36,0,1022,1395,0,75341,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,207,4,24,117,52,4,2.482,5,9,2.185,1067,21,28,1985,83550,226,37,0,1093,1497,0,80850,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,184,9,44,115,50,7,2.702,5,9,2.639,1126,22,29,2095,88911,237,39,0,1154,1579,0,86047,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,175,8,43,126,54,7,2.623,5,10,2.743,1191,23,25,2229,94358,259,41,0,1224,1678,0,91320,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,211,5,46,90,42,5,2.83,5,13,3.096,1253,23,27,2344,99136,274,44,0,1306,1809,0,95920,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,178,8,39,127,54,7,2.656,5,11,2.976,1321,24,21,2488,104108,298,47,0,1367,1906,0,100705,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,175,3,46,128,55,3,2.879,5,11,3.132,1374,27,27,2607,109074,315,50,0,1432,1991,0,105520,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,212,5,39,96,41,5,2.804,5,13,3.111,1435,27,27,2742,114364,332,54,0,1517,2127,0,110628,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,180,4,42,126,48,4,3.154,5,14,3.113,1494,29,28,2873,119600,345,54,0,1578,2218,0,115682,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,214,4,26,108,39,4,3.07,5,9,2.433,1540,29,25,2991,124636,359,55,0,1641,2336,0,120569,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,194,6,43,109,44,6,2.94,5,10,2.345,1607,29,29,3116,129351,369,57,0,1705,2462,0,125078,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,192,4,51,105,45,4,3.122,5,11,2.686,1664,31,28,3223,134050,379,59,0,1768,2574,0,129596,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,177,4,49,122,50,4,3.111,5,13,3.024,1716,32,25,3349,139112,389,60,0,1821,2682,0,134482,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,156,10,46,140,44,9,3.283,5,11,2.869,1764,33,24,3480,144174,407,61,0,1874,2786,0,139366,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,149,9,49,145,48,7,3.418,5,15,3.584,1812,33,33,3609,148749,428,63,0,1928,2889,0,143779,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,160,4,46,142,51,3,3.481,5,17,3.788,1866,34,20,3747,153089,440,67,0,1993,3022,0,147937,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,194,11,38,109,37,7,3.182,6,12,3.124,1912,34,26,3864,157468,450,69,0,2056,3160,0,152151,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,178,9,33,132,40,8,3.229,6,9,2.741,1955,35,31,3985,161851,460,69,0,2100,3247,0,156387,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,187,9,48,108,35,8,3.419,6,7,2.294,2007,35,29,4082,166118,464,73,0,2162,3374,0,160476,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,200,6,42,104,37,5,3.405,6,8,2.618,2055,36,26,4207,170113,475,75,0,2220,3489,0,164315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,165,6,50,131,43,6,3.51,6,11,3.059,2100,38,21,4332,174404,492,76,0,2265,3564,0,168450,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,205,6,33,108,35,4,3.487,6,11,3.214,2142,39,37,4454,178468,501,79,0,2329,3683,0,172372,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,188,9,52,103,33,8,3.341,6,13,3.268,2182,40,30,4548,181901,511,80,0,2373,3771,0,175655,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,181,9,44,118,36,9,3.333,6,13,3.432,2232,41,32,4674,185488,523,81,0,2431,3872,0,179078,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,160,8,50,134,48,8,3.214,6,14,3.506,2296,42,23,4815,189904,537,86,0,2490,3992,0,183298,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,166,9,41,136,49,9,2.948,4,12,3.22,2344,42,28,4936,194714,549,86,0,2546,4089,0,187961,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,165,4,54,129,53,4,3.105,5,15,3.535,2403,43,22,5076,199545,563,92,0,2610,4203,0,192616,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,169,6,49,128,49,6,3.109,5,13,3.416,2455,43,25,5206,204549,581,93,0,2672,4309,0,197454,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,172,2,58,120,55,2,3.088,5,15,3.507,2509,44,30,5325,209076,598,96,0,2735,4411,0,201819,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,174,10,39,129,41,10,3.078,5,14,3.449,2559,44,24,5464,213919,619,99,0,2798,4518,0,206495,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,172,11,46,123,45,10,2.964,5,12,3.28,2619,45,27,5595,218045,632,101,0,2863,4633,0,210437,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,171,11,43,127,42,11,3.019,5,12,3.241,2673,46,29,5723,222498,644,104,0,2926,4744,0,214719,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,165,8,49,130,47,7,3.167,5,12,3.38,2720,48,29,5832,226971,659,105,0,2980,4838,0,219037,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,171,3,41,137,55,3,3.017,5,12,3.204,2768,48,20,5947,231914,679,110,0,3028,4939,0,223841,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,174,6,57,115,54,5,2.881,6,11,2.809,2832,49,28,6078,236938,699,112,0,3097,5060,0,228677,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
