t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,950,51,190,89,6,17,9.304,10,8,2.492,30,1,0,31,354,85,0,0,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,908,67,216,89,5,25,9.2,10,9,2.299,58,2,1,59,541,126,0,0,82,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,938,69,185,88,4,22,9.577,10,6,1.753,79,2,0,92,679,161,0,0,133,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,962,69,157,92,2,20,9.727,10,5,1.639,88,2,0,113,749,179,0,0,161,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,919,90,155,116,2,20,9.182,10,8,2.202,93,2,1,149,856,210,0,0,179,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,919,92,141,128,1,18,10,10,5,1.634,104,3,1,182,953,232,0,0,217,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,916,79,168,117,4,18,9.318,10,7,2.309,134,3,1,217,1124,276,0,0,281,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,980,53,156,91,5,13,9.944,10,5,1.948,177,3,0,246,1295,322,0,0,368,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,967,67,148,98,4,12,10,10,4,1.592,185,3,0,269,1416,358,0,0,399,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,941,83,136,120,2,14,9.313,10,6,2.274,191,3,1,300,1523,393,0,0,427,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,927,79,160,114,6,14,8.05,10,8,2.602,213,3,0,327,1644,427,0,0,472,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,958,77,142,103,2,18,8.7,10,6,2.085,243,4,0,355,1771,463,0,0,528,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
