t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,355,23,8,118,3,8,5,8,6,2.3,19,3,40,131,401,1,1,0,21,22,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65,8,272,7,6,2.714
10000,229,36,11,224,12,26,3.158,8,11,3.029,98,6,36,392,1564,4,1,0,109,126,0,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,109,41,1108,18,6,2.222
15000,177,25,17,276,29,20,3.163,8,9,2.708,207,8,35,708,3353,9,1,0,238,291,0,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,132,95,2345,17,7,2.647
20000,156,32,13,303,27,18,3.333,9,12,3.325,288,10,29,1003,4911,16,2,0,372,459,0,9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,147,129,3697,14,8,2.857
25000,158,22,7,309,26,17,3.233,9,13,3.238,370,11,30,1266,6303,19,3,0,497,609,0,11907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,172,164,5126,12,9,3.583
30000,161,23,8,313,20,16,3.278,9,9,2.583,441,13,47,1489,7686,25,4,0,607,742,0,14482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,184,192,6752,12,9,3.417
35000,156,29,10,312,8,14,4.545,9,10,2.765,501,14,47,1695,8908,29,4,0,712,868,0,16698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196,214,8300,13,10,3.462
40000,120,27,5,355,2,15,5.882,9,11,3.293,529,14,42,1863,9713,32,7,0,775,950,0,18237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,233,225,9981,13,9,4.077
45000,117,35,2,349,1,14,6.4,9,11,3.374,556,15,47,2021,10550,33,7,0,841,1056,0,19755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,238,234,11752,13,10,4.077
50000,76,31,4,393,7,14,5.429,9,13,3.459,579,15,46,2179,11369,34,7,0,895,1124,0,21144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,270,244,13715,13,11,4.385
55000,93,20,1,391,6,11,6.118,9,12,3.499,603,15,44,2312,11921,39,8,0,959,1201,0,22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,267,252,15901,10,11,5.2
60000,84,25,2,395,6,13,5.579,9,15,3.787,621,15,49,2416,12493,41,10,0,1011,1258,0,23259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,277,256,18168,11,10,4.636
