t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,931,50,199,100,13,18,8.032,10,14,3.457,45,1,1,34,396,100,0,0,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,838,78,246,118,5,26,9.645,10,9,2.712,71,2,0,68,639,165,0,0,87,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,799,84,280,117,7,28,9.943,10,7,2.298,99,2,0,93,833,206,0,0,132,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,746,95,301,138,5,32,10,10,6,2.101,115,2,0,124,1023,251,0,0,168,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,792,94,251,143,8,24,9.5,10,11,2.748,136,2,1,151,1186,293,0,0,223,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,737,103,282,158,7,32,9.744,10,9,2.358,160,2,0,180,1362,340,0,0,262,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,761,104,264,151,6,28,9.735,10,8,2.124,181,2,0,215,1562,385,0,0,320,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,760,103,247,170,3,31,9.382,10,9,2.512,201,2,1,255,1727,421,0,0,362,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,695,130,274,181,6,28,9.529,10,6,2.21,227,2,1,293,1928,483,0,0,414,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,794,115,209,162,4,24,9.321,10,8,2.468,251,4,0,334,2065,522,0,0,503,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,766,112,232,170,8,22,9.033,10,9,2.686,274,4,0,366,2246,566,0,0,547,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,738,111,260,171,8,25,8.242,10,13,3.206,296,4,0,386,2456,620,0,0,605,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
