t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,141,234,52,613,7,57,7.078,8,16,2.498,179,6,44,686,1602,426,10,0,292,250,417,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,124,231,62,623,9,63,6.917,8,25,3.082,335,6,40,1232,2604,715,26,0,714,544,616,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,132,232,82,594,3,58,7.41,8,19,2.84,520,8,40,1915,3845,1047,37,0,1248,954,848,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,173,215,73,579,11,57,6.75,10,25,3.479,718,9,46,2578,5066,1386,49,0,1796,1349,1100,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,191,220,68,561,7,58,7.031,10,23,3.063,895,10,45,3174,6219,1692,59,0,2297,1701,1341,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,161,224,65,590,15,60,6.587,10,24,3.238,1096,12,47,3838,7507,2030,73,0,2866,2095,1604,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,156,209,72,602,8,63,6.789,10,23,3.05,1290,12,36,4500,8807,2378,86,0,3416,2496,1910,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,123,241,65,611,4,58,7.548,12,19,2.817,1465,12,49,5108,9977,2688,98,0,3916,2846,2174,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,146,232,73,589,8,56,7.156,10,21,3.175,1661,12,40,5769,11236,3017,119,0,4469,3261,2466,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,154,216,78,592,9,57,7.121,10,22,3.161,1878,14,37,6491,12578,3361,134,0,5072,3695,2764,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,123,236,52,629,5,59,7.625,10,15,2.404,2090,14,48,7200,14015,3725,151,0,5675,4148,3108,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,173,213,69,585,9,58,7.03,10,24,3.219,2285,14,45,7864,15294,4056,165,0,6242,4564,3368,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,163,226,57,594,13,55,6.868,10,20,2.951,2461,16,43,8488,16526,4364,176,0,6789,4933,3651,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,154,229,57,600,8,55,7.302,10,15,2.454,2610,16,46,9011,17512,4635,190,0,7214,5232,3866,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,158,208,71,603,21,62,6.277,10,37,4.066,2799,16,42,9668,18750,4951,199,0,7757,5647,4135,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,139,228,61,612,15,57,6.5,10,25,3.518,2969,16,38,10313,20004,5250,214,0,8282,6052,4435,0,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,83,255,45,656,3,63,7.682,10,19,2.911,3135,18,50,10902,21171,5561,221,0,8756,6393,4694,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,142,225,57,616,10,61,6.873,10,27,3.531,3312,18,35,11553,22395,5873,234,0,9291,6812,4957,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,114,239,59,628,4,60,7.547,10,18,2.748,3450,19,48,12128,23463,6147,242,0,9711,7171,5188,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,141,225,49,625,5,63,7.147,10,18,2.719,3644,19,43,12817,24763,6459,250,0,10291,7608,5503,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,151,236,56,597,10,61,6.789,10,23,3.149,3820,19,44,13439,25972,6795,258,0,10805,7981,5728,0,0,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,163,219,60,598,6,59,7.2,10,15,2.501,4009,20,47,14063,27190,7125,269,0,11350,8333,6001,0,0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,192,211,75,562,9,57,6.955,10,28,3.519,4193,20,40,14650,28343,7439,285,0,11856,8709,6242,0,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,160,223,72,585,12,53,6.738,9,18,2.941,4392,21,43,15340,29697,7801,298,0,12403,9138,6542,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,153,246,61,580,5,60,7.262,9,18,2.667,4549,23,51,15878,30735,8075,314,0,12875,9439,6768,0,0,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
