t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,306,78,113,143,2,17,8.632,10,10,3.071,25,2,3,67,387,98,0,0,53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,230,89,148,173,1,23,9.292,10,9,2.861,64,2,1,143,667,166,0,0,133,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,193,93,145,208,3,23,9.385,10,8,2.671,101,3,0,207,866,217,0,0,193,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,198,109,129,204,2,22,9.333,10,9,2.84,132,3,1,254,1061,274,0,0,268,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,140,126,113,261,3,24,9.111,10,9,2.598,149,3,1,325,1236,326,0,0,316,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,107,143,97,293,0,26,10,10,4,1.886,166,3,2,375,1391,374,0,0,364,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,119,142,85,294,6,23,8.414,10,8,2.61,196,4,0,441,1550,428,0,0,430,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,100,144,86,310,0,26,9.385,10,5,2.12,218,4,1,493,1675,470,0,0,478,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,99,135,81,325,7,25,8.031,10,14,3.198,237,4,1,540,1750,499,0,0,509,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,82,154,72,332,0,25,9.72,10,5,2.098,260,4,0,598,1945,560,0,0,579,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,101,146,59,334,5,26,8.097,10,10,2.95,283,5,0,643,2044,588,0,0,627,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,103,147,77,313,0,23,9.826,10,5,2.119,308,6,0,690,2202,640,0,0,688,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,142,129,84,285,5,25,8.367,10,10,2.809,359,6,3,751,2375,693,0,0,779,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,95,138,90,317,0,28,9.607,10,6,2.192,377,6,2,815,2531,744,0,0,821,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,92,139,88,321,0,29,9.379,10,7,2.37,404,7,1,878,2693,799,0,0,875,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
