t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
10000,813,4,0,83,2,7,4.556,6,6,2.419,10,3,99,47,979,9,0,0,12,28,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,774,4,0,122,4,8,3.917,6,8,2.855,19,3,99,91,2469,22,0,0,26,59,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,719,8,0,173,7,12,3.684,6,12,3.392,34,5,99,154,4445,40,0,0,47,99,0,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,689,9,0,202,5,16,4.048,6,11,3.232,48,5,99,220,6661,67,0,0,75,150,0,8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,640,11,3,246,5,20,4.28,6,11,3.044,63,6,97,286,9158,110,0,0,105,192,0,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,614,17,0,269,2,24,4.308,6,11,3.022,72,6,97,349,11826,149,0,0,133,240,0,15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,587,13,0,300,6,25,4.29,6,16,3.518,92,8,95,426,14515,182,0,0,170,304,0,19085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,542,12,1,345,6,27,4.606,6,13,3.471,109,8,91,517,17589,234,0,0,201,361,0,22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,528,12,0,360,8,32,4.475,6,16,3.572,128,9,99,601,21004,273,0,0,239,436,0,27044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,534,20,2,344,6,28,4.471,6,18,3.808,143,9,92,688,24566,326,0,0,283,519,0,31288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,534,23,0,343,8,31,4.513,6,20,3.88,165,10,94,781,28442,374,0,0,326,600,0,35955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,521,14,1,364,12,33,4.222,6,21,4.056,186,10,96,867,32453,421,0,0,369,677,0,40934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,556,9,1,334,18,25,3.837,6,21,4.147,204,11,97,933,36706,465,0,0,414,770,0,45849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,601,15,0,284,12,26,3.658,6,20,3.995,227,11,94,1026,40580,510,0,0,479,885,0,50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,644,10,1,245,20,16,3.194,6,16,3.415,249,11,98,1096,44407,547,0,0,540,985,0,55215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,615,15,0,270,7,31,3.553,6,13,3.029,269,12,96,1180,48113,587,0,0,586,1048,0,60024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,592,12,0,296,7,33,3.575,6,14,3.26,284,12,99,1244,51450,619,0,0,622,1102,0,64616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,564,10,0,326,9,31,3.625,6,11,3.085,304,13,95,1313,54878,666,0,0,663,1163,0,69213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000,584,12,1,303,11,28,3.41,6,13,3.201,326,13,96,1400,58282,710,0,0,724,1262,0,73515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,577,10,0,313,13,28,3.537,6,15,3.565,349,13,97,1493,61773,753,0,0,782,1339,0,78123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
