t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,384,55,94,107,2,14,9.063,10,7,2.656,26,2,0,71,306,83,0,0,48,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,299,87,97,157,1,14,9.4,10,7,2.689,35,2,1,138,450,122,0,0,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,251,97,111,181,2,20,9.273,10,7,2.738,54,3,0,189,587,160,0,0,104,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,242,102,112,184,2,18,9.35,10,8,2.571,79,4,1,246,731,198,0,0,162,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,180,115,119,226,1,21,9.636,10,7,2.328,91,4,1,309,855,234,0,0,189,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,157,116,119,248,1,20,10,10,6,1.932,105,4,1,362,973,274,0,0,227,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,131,130,109,270,1,22,9.522,10,9,2.642,124,4,1,431,1103,314,0,0,271,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,144,116,104,276,0,23,9.609,10,8,2.686,149,4,2,495,1234,349,0,0,330,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,158,113,102,267,1,23,8.792,10,12,3.268,179,4,1,557,1394,387,0,0,400,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,172,108,120,240,4,23,8.333,10,14,3.514,211,4,1,622,1575,442,0,0,481,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,139,122,123,256,0,25,9.88,10,7,2.569,228,5,0,680,1719,487,0,0,527,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,148,131,102,259,2,22,9.667,10,7,2.336,250,5,1,755,1874,526,0,0,586,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,160,114,115,251,0,23,10,10,6,2.473,287,6,0,828,2037,570,0,0,667,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,127,134,111,268,1,25,9.692,10,7,2.656,308,6,1,888,2180,617,0,0,708,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,110,139,85,306,2,29,9.29,10,11,3.123,317,6,3,942,2255,639,0,0,732,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
