t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,472,66,358,144,23,34,7.947,8,7,1.617,94,4,0,111,811,201,4,0,85,135,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,250,127,384,279,19,52,7.493,8,22,3.152,194,7,1,228,1705,458,9,0,276,501,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,221,134,408,277,20,52,7.708,8,21,3.257,337,7,0,362,2652,705,22,0,581,939,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,225,138,381,296,18,54,7.542,8,23,3.381,445,8,0,485,3444,917,37,0,858,1327,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,250,128,393,269,16,51,7.612,8,21,3.238,582,8,0,627,4330,1152,51,0,1183,1736,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,210,153,365,311,17,54,7.338,8,21,3.271,703,9,0,758,5234,1390,67,0,1477,2159,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,195,127,429,289,30,49,7.481,8,28,3.798,841,10,1,867,6114,1615,87,0,1776,2582,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,141,163,410,326,14,60,7.797,8,24,3.48,935,10,0,994,6968,1835,101,0,2013,3024,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,238,125,414,263,22,56,7.321,8,31,4.232,1089,10,0,1128,7912,2079,117,0,2361,3528,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,320,128,345,247,15,50,7.308,8,31,4.216,1224,10,0,1256,8763,2298,141,0,2691,3969,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,291,131,341,277,15,54,7.391,8,27,4.136,1362,11,1,1407,9665,2540,158,0,2996,4385,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,228,159,330,323,8,56,7.703,8,24,3.813,1460,11,0,1537,10413,2739,166,0,3227,4697,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,210,159,363,308,15,56,7.479,8,32,4.2,1566,13,1,1660,11183,2949,172,0,3504,5036,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,271,139,366,264,18,50,7.544,8,31,4.143,1677,14,1,1772,11902,3141,178,0,3769,5412,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,216,122,432,270,20,57,7.753,8,30,3.784,1824,14,0,1895,12847,3395,193,0,4073,5832,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,291,138,362,249,16,51,7.418,9,26,3.822,1944,14,0,2043,13658,3613,218,0,4373,6256,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,246,150,323,321,11,57,7.5,8,23,3.701,2030,14,0,2166,14342,3808,237,0,4596,6569,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,264,138,353,285,14,54,7.397,8,30,4.328,2144,14,0,2289,15155,4027,244,0,4875,6956,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,289,147,338,266,12,54,7.288,8,34,4.6,2276,14,0,2427,15980,4244,256,0,5171,7366,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,303,146,309,282,16,48,7.266,8,28,4.225,2405,14,0,2560,16780,4474,268,0,5475,7722,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,271,142,302,325,18,51,7.116,8,33,4.355,2531,15,0,2700,17653,4722,286,0,5782,8102,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,264,139,363,274,19,50,7.391,8,33,4.356,2651,16,0,2818,18455,4950,300,0,6055,8462,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,324,124,334,258,14,48,7.694,8,22,3.433,2748,16,1,2931,19145,5137,310,0,6299,8826,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,301,116,382,241,21,46,7.403,8,22,3.247,2867,16,0,3047,19942,5347,326,0,6558,9212,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,302,129,370,239,14,52,7.606,9,26,3.623,3002,17,0,3187,20857,5586,339,0,6867,9648,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
