t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,347,19,23,115,14,17,2.968,8,11,2.879,56,5,40,159,720,3,0,0,34,35,0,1302,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,23,265,12,4,1.833
10000,294,19,9,174,26,18,2.568,8,11,2.354,196,8,27,482,2361,8,1,0,155,166,0,4235,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,81,84,1037,15,5,2.333
15000,259,18,11,200,34,27,2.377,8,10,2.136,379,12,28,848,4593,11,2,0,335,348,0,8125,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,88,174,1952,19,5,1.947
20000,265,36,24,163,50,28,2.333,7,11,2.12,579,15,21,1238,7286,25,6,0,541,561,0,12807,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,267,2848,16,3,1.625
25000,277,26,31,150,52,30,2.28,5,9,2.285,819,15,20,1641,10144,34,10,0,768,788,0,17801,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,377,3484,24,2,1.375
30000,284,25,25,157,56,29,2.141,4,7,1.547,1060,15,17,2037,13129,38,12,0,987,1006,0,22893,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,485,3986,22,3,1.409
35000,339,17,15,117,43,22,2.123,3,5,1.384,1302,18,26,2422,16061,44,13,0,1211,1226,0,27931,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,600,4454,14,2,1.429
40000,300,27,26,137,52,27,2.114,3,6,1.109,1529,22,23,2795,18767,51,15,0,1410,1420,0,32595,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,699,4947,16,3,1.5
45000,314,16,20,135,58,21,2.089,3,5,1.127,1771,24,20,3200,21667,56,20,0,1619,1629,0,37679,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,814,5348,12,2,1.583
50000,285,26,28,148,63,26,2.045,3,5,1.075,2030,27,21,3602,24765,67,24,0,1840,1835,0,43138,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,942,5883,17,3,1.353
55000,321,20,19,128,54,24,2.051,3,4,1.124,2286,29,19,3996,27789,76,26,0,2073,2058,0,48450,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1067,6353,15,2,1.333
60000,301,24,29,128,44,31,2.04,4,5,1.016,2547,32,21,4388,30625,83,29,0,2299,2264,0,53325,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,1199,6828,18,4,1.833
