t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,882,58,241,99,8,21,10,10,6,2.373,36,1,1,32,450,105,0,0,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,833,61,283,103,10,27,9.946,10,7,2.241,64,2,1,63,680,155,0,0,70,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,768,87,296,129,8,33,9.537,10,10,2.59,84,2,1,101,905,210,0,0,114,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,835,80,254,111,11,23,9.588,10,9,2.386,110,2,0,121,1114,254,0,0,192,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,811,76,281,112,11,26,9.811,10,8,2.235,135,2,0,149,1289,298,0,0,241,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,833,80,250,117,9,25,9.647,10,7,2.029,150,2,0,181,1461,339,0,0,285,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,794,98,254,134,9,27,9.056,10,9,2.236,165,2,1,214,1608,378,0,0,311,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,787,114,225,154,2,30,9.656,10,7,1.811,186,2,2,257,1743,420,0,0,356,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,857,99,183,141,4,25,9,10,10,2.416,220,3,0,295,1891,457,0,0,436,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,874,88,188,130,7,21,9.214,10,9,2.635,243,3,0,314,2027,494,0,0,482,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,908,87,165,120,5,19,8.958,10,9,2.751,264,3,0,336,2176,530,0,0,533,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,944,83,135,118,3,16,9.579,10,6,2.182,283,3,1,368,2284,558,0,0,580,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
