t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,303,32,16,139,29,20,3,9,9,2.243,88,6,22,244,1037,3,1,0,63,98,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,28,169,18,3,1.167
10000,244,36,22,183,41,30,2.732,8,13,2.459,246,10,19,608,3472,11,1,0,242,328,0,6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,93,399,22,4,1.5
15000,257,26,29,168,57,24,2.432,6,12,1.896,462,12,16,1028,6339,20,1,0,487,633,0,11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,194,695,13,2,1.385
20000,246,39,39,169,44,34,2.628,5,12,2.469,660,12,21,1429,9217,28,7,0,733,904,0,16615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,277,957,17,2,1.118
25000,243,36,30,179,48,32,2.6,4,9,2.132,860,14,17,1832,12121,41,9,0,984,1200,0,21774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,369,1239,20,2,1.25
30000,241,44,24,189,48,37,2.435,4,10,2.012,1063,15,20,2232,15281,50,10,0,1223,1467,0,27573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,458,1532,23,2,1.217
35000,241,33,36,169,72,32,2.183,4,8,1.082,1320,19,19,2657,18463,61,15,0,1490,1766,0,33283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,585,1847,15,2,1.267
40000,235,31,22,190,72,33,2.162,4,7,1.087,1573,19,21,3088,21901,67,16,0,1756,2029,0,39404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,719,2160,23,2,1.348
45000,258,23,39,162,86,21,2.065,4,5,0.526,1846,20,14,3515,25445,73,17,0,2038,2320,0,45811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,856,2477,15,2,1.2
50000,271,21,36,155,85,21,2.028,3,2,0.186,2132,23,17,3951,29038,79,17,0,2334,2600,0,52243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,983,2756,10,2,1.1
55000,255,22,35,176,89,23,2.054,3,3,0.336,2408,25,15,4379,32411,88,20,0,2610,2862,0,58121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,1124,3068,17,2,1.118
60000,278,23,20,163,75,24,2.081,3,4,0.529,2666,26,11,4808,35923,96,21,0,2889,3132,0,64519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,1267,3389,14,2,1.143
