t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,250,88,142,160,1,23,9.458,10,8,2.69,40,2,0,87,448,112,0,0,48,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,195,102,145,198,2,23,8.84,10,11,2.855,63,2,1,141,661,173,0,0,105,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,206,106,120,208,3,21,8.875,10,10,2.511,93,3,1,208,856,234,0,0,189,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,146,129,117,248,1,23,9.25,10,9,2.432,117,3,1,272,1054,297,0,0,246,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,180,113,131,216,5,23,8.75,10,10,2.531,169,4,1,340,1277,365,0,0,350,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,173,108,128,231,7,23,7.733,10,11,2.989,210,4,2,403,1475,419,0,0,431,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,108,128,134,270,3,24,9.519,10,8,2.199,235,4,1,464,1657,472,0,0,479,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,130,139,90,281,0,22,10,10,5,1.639,261,4,4,525,1800,514,0,0,549,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,144,126,83,287,5,22,8.704,10,11,2.898,296,5,0,586,1947,561,0,0,616,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,90,144,88,318,0,23,10,10,5,1.994,308,5,3,645,2146,620,0,0,661,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,116,136,86,302,2,28,8.233,10,13,3.16,340,5,0,701,2278,663,0,0,730,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,135,120,109,276,2,26,8.964,10,10,2.577,384,5,0,765,2481,720,0,0,818,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,105,142,96,297,0,27,9.63,10,6,1.939,407,5,2,825,2641,769,0,0,875,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,137,136,83,284,2,25,8.333,10,11,2.822,436,5,1,879,2798,807,0,0,948,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,90,138,88,324,1,26,10,10,4,1.745,456,5,0,938,2958,865,0,0,995,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
