t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,295,5,12,40,5,3,5.75,6,2,0.544,7,2,37,36,541,1,0,0,3,7,0,488,1,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0
40000,288,1,19,44,12,1,4.846,7,5,2.295,23,4,26,84,1892,1,2,0,18,56,0,1775,4,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0
60000,278,0,37,37,15,0,4.933,6,4,1.723,44,5,27,129,3517,4,4,0,40,123,0,3301,4,0,62,0,0,0,0,0,0,0,3,0,0,0,0,0
80000,239,8,42,63,13,8,4.238,6,6,2.256,60,6,19,184,5611,11,4,0,53,166,0,5304,6,0,87,0,0,0,0,0,0,0,5,0,0,0,0,0
100000,224,8,49,71,21,7,3.857,6,10,2.914,98,7,25,262,7861,19,6,0,93,250,0,7421,8,0,149,0,0,0,0,0,0,0,10,0,0,0,0,0
120000,221,4,53,73,32,4,3.306,6,10,2.619,137,7,14,341,10838,25,8,0,134,335,0,10274,9,0,182,0,0,0,0,0,0,0,7,0,0,0,0,0
140000,191,12,49,100,27,11,3.447,6,9,2.705,175,8,11,421,13939,38,9,0,173,407,0,13235,10,0,220,0,0,0,0,0,0,0,10,0,0,0,0,0
160000,171,8,34,139,36,7,3.86,6,9,2.8,215,9,24,531,17332,48,11,0,211,485,0,16492,10,0,312,0,0,0,0,0,0,0,20,0,0,0,0,0
180000,176,8,56,112,31,6,4.378,6,10,3.028,252,10,29,622,20899,59,12,0,261,607,0,19895,11,0,384,0,0,0,0,0,0,0,13,0,0,0,0,0
200000,214,6,50,82,31,6,3.378,6,12,3.022,282,10,16,706,24421,66,15,0,301,715,0,23312,12,0,427,0,0,0,0,0,0,0,6,0,0,0,0,0
220000,210,6,50,86,36,5,3.171,6,11,3.035,319,10,17,796,28073,73,16,0,347,797,0,26834,14,0,477,0,0,0,0,0,0,0,10,0,0,0,0,0
240000,202,4,48,98,36,4,3.55,6,10,3.074,360,10,23,906,31608,89,17,0,401,896,0,30207,14,0,556,0,0,0,0,0,0,0,12,0,0,0,0,0
260000,194,8,54,96,32,7,3.615,6,9,3.019,396,10,20,1000,35403,99,18,0,450,993,0,33845,14,0,623,0,0,0,0,0,0,0,13,0,0,0,0,0
280000,153,7,51,141,42,7,3.714,6,11,3.212,440,11,22,1128,39166,107,19,0,495,1070,0,37444,14,0,727,0,0,0,0,0,0,0,17,0,0,0,0,0
300000,226,6,51,69,25,5,3.833,6,9,3.018,480,11,11,1220,42534,114,21,0,561,1230,0,40661,14,0,783,0,0,0,0,0,0,0,8,0,0,0,0,0
320000,221,3,44,84,28,3,3.935,6,9,2.839,512,12,18,1325,45145,118,24,0,599,1318,0,43142,14,0,865,0,0,0,0,0,0,0,12,0,0,0,0,0
340000,183,6,64,99,34,6,3.8,6,11,3.121,557,13,22,1430,48484,127,27,0,644,1418,0,46305,16,0,948,0,0,0,0,0,0,0,14,0,0,0,0,0
360000,165,7,65,114,40,7,3.617,6,13,3.273,598,14,13,1539,51614,133,29,0,685,1496,0,49300,16,0,1014,0,0,0,0,0,0,0,12,0,0,0,0,0
380000,195,9,40,108,29,8,3.73,6,11,3.13,634,14,20,1638,55529,151,29,0,743,1619,0,53061,16,0,1089,0,0,0,0,0,0,0,14,0,0,0,0,0
400000,191,7,38,116,32,7,3.667,6,11,3.13,676,14,19,1748,59021,168,29,0,792,1721,0,56398,16,0,1169,0,0,0,0,0,0,0,14,0,0,0,0,0
420000,237,5,42,68,24,5,3.517,6,8,2.762,715,15,19,1841,62553,178,34,0,850,1848,0,59799,18,0,1234,0,0,0,0,0,0,0,9,0,0,0,0,0
440000,220,9,39,84,28,6,3.412,6,10,3.068,758,17,19,1941,66192,198,37,0,899,1924,0,63297,18,0,1308,0,0,0,0,0,0,0,12,0,0,0,0,0
460000,206,8,33,105,29,6,3.743,6,10,3.014,797,19,25,2057,69874,207,39,0,945,2023,0,66821,18,0,1400,0,0,0,0,0,0,0,17,0,0,0,0,0
480000,240,3,36,73,23,3,3.846,6,8,2.676,837,19,20,2141,72544,214,39,0,1000,2149,0,69342,18,0,1460,0,0,0,0,0,0,0,8,0,0,0,0,0
500000,243,4,31,74,23,3,3.923,7,9,2.714,865,19,19,2220,75601,226,40,0,1039,2232,0,72288,22,0,1514,0,0,0,0,0,0,0,10,0,0,0,0,0
520000,208,5,40,99,31,4,3.771,7,8,2.728,904,20,19,2309,78406,233,40,0,1074,2289,0,74967,23,0,1577,0,0,0,0,0,0,0,14,0,0,0,0,0
540000,195,5,58,94,31,5,3.944,7,8,2.721,943,21,26,2406,81282,241,41,0,1119,2387,0,77690,25,0,1652,0,0,0,0,0,0,0,12,0,0,0,0,0
560000,215,5,60,72,33,4,3.378,6,9,2.673,986,21,14,2498,84429,254,44,0,1168,2501,0,80696,26,0,1709,0,0,0,0,0,0,0,7,0,0,0,0,0
580000,203,8,53,88,32,7,3.385,7,10,2.922,1020,22,13,2572,87891,258,46,0,1205,2569,0,84043,26,0,1749,0,0,0,0,0,0,0,9,0,0,0,0,0
600000,216,6,51,79,28,5,3.697,6,11,3.262,1070,23,22,2678,90642,262,52,0,1272,2693,0,86621,26,0,1814,0,0,0,0,0,0,0,7,0,0,0,0,0
620000,199,6,57,90,33,6,3.641,6,12,3.224,1106,24,15,2758,93965,270,55,0,1309,2771,0,89812,27,0,1856,0,0,0,0,0,0,0,11,0,0,0,0,0
640000,205,6,61,80,32,5,3.622,6,13,3.436,1143,25,10,2851,97385,279,59,0,1355,2875,0,93090,27,0,1910,0,0,0,0,0,0,0,6,0,0,0,0,0
660000,230,10,45,67,21,7,3.786,6,10,2.999,1166,25,16,2914,99898,290,61,0,1392,2958,0,95510,27,0,1946,0,0,0,0,0,0,0,6,0,0,0,0,0
680000,216,5,48,82,28,5,3.848,6,12,3.424,1193,26,16,2988,102979,297,65,0,1420,3025,0,98493,30,0,1989,0,0,0,0,0,0,0,6,0,0,0,0,0
700000,239,4,42,67,24,4,3.75,6,10,3.151,1223,26,15,3059,105823,309,65,0,1458,3126,0,101220,30,0,2023,0,0,0,0,0,0,0,6,0,0,0,0,0
720000,194,3,57,98,36,3,3.897,6,12,3.204,1262,26,16,3144,109072,321,65,0,1489,3196,0,104321,30,0,2081,0,0,0,0,0,0,0,12,0,0,0,0,0
740000,171,11,45,125,31,11,3.738,7,12,3.075,1294,27,22,3259,112464,328,68,0,1526,3276,0,107574,30,0,2182,0,0,0,0,0,0,0,17,0,0,0,0,0
760000,183,8,54,107,32,8,3.775,6,10,3.175,1334,28,16,3366,116044,336,72,0,1578,3389,0,111004,30,0,2245,0,0,0,0,0,0,0,9,0,0,0,0,0
780000,188,7,57,100,39,6,3.4,6,11,3.225,1374,29,24,3470,119963,343,74,0,1624,3499,0,114773,30,0,2330,0,0,0,0,0,0,0,13,0,0,0,0,0
800000,198,7,50,97,38,6,3.25,7,12,3.102,1419,30,16,3577,123592,359,76,0,1679,3597,0,118262,31,0,2401,0,0,0,0,0,0,0,11,0,0,0,0,0
820000,203,10,44,95,32,9,3.146,6,12,3.347,1463,30,18,3673,127535,372,79,0,1732,3690,0,122065,31,0,2467,0,0,0,0,0,0,0,10,0,0,0,0,0
840000,190,5,62,95,39,5,3.341,6,11,3.235,1505,32,16,3765,131386,383,82,0,1775,3779,0,125774,32,0,2525,0,0,0,0,0,0,0,11,0,0,0,0,0
860000,211,3,73,64,38,3,3.244,7,13,3.384,1551,33,10,3858,134208,394,87,0,1827,3902,0,128446,32,0,2591,0,0,0,0,0,0,0,7,0,0,0,0,0
880000,255,4,35,58,25,4,3.069,5,10,3.038,1581,33,7,3931,136853,399,90,0,1874,3990,0,131004,33,0,2623,0,0,0,0,0,0,0,2,0,0,0,0,0
900000,248,7,44,53,24,6,3,5,8,2.642,1615,33,11,3987,139580,412,90,0,1909,4053,0,133626,34,0,2642,0,0,0,0,0,0,0,1,0,0,0,0,0
920000,270,4,43,35,23,4,2.815,5,9,2.788,1641,34,4,4023,141990,416,93,0,1942,4112,0,135969,34,0,2645,0,0,0,0,0,0,0,1,0,0,0,0,0
940000,264,3,37,48,25,3,2.893,5,7,2.401,1668,34,14,4063,144274,420,93,0,1972,4153,0,138178,35,0,2651,0,0,0,0,0,0,0,2,0,0,0,0,0
960000,267,2,33,50,27,2,2.828,5,10,2.647,1703,34,7,4115,147186,427,94,0,2009,4211,0,140999,35,0,2664,0,0,0,0,0,0,0,3,0,0,0,0,0
980000,257,3,40,52,26,3,3.138,5,11,2.941,1733,35,14,4155,149740,430,97,0,2040,4257,0,143470,36,0,2677,0,0,0,0,0,0,0,4,0,0,0,0,0
1000000,261,3,41,47,33,3,2.389,5,7,1.913,1762,36,13,4203,152807,435,99,0,2069,4311,0,146462,37,0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0
