t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,858,16,130,36,24,14,4.184,5,9,2.173,149,5,2,105,733,287,9,0,200,168,95,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,788,34,131,87,19,24,4.419,5,9,1.836,299,7,2,221,1468,567,25,0,449,335,221,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,892,19,63,66,13,13,4.423,5,6,1.442,443,10,3,325,2114,819,34,0,703,538,297,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,839,25,120,56,23,17,4.175,5,10,1.982,634,13,1,441,2955,1137,45,0,998,734,415,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,855,21,106,58,19,15,4.382,5,6,1.498,775,16,1,549,3614,1384,51,0,1244,899,522,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,789,35,130,86,26,22,4.167,5,10,2.026,967,18,0,674,4516,1737,62,0,1530,1146,683,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,834,24,108,74,19,18,4.324,5,9,1.924,1127,21,1,764,5287,2041,68,0,1812,1380,787,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,748,47,150,95,22,27,4.653,5,7,1.229,1315,23,3,886,6194,2394,77,0,2090,1600,916,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,786,30,139,85,24,21,4.511,5,10,1.759,1490,25,0,1012,7023,2722,88,0,2385,1832,1052,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,804,40,101,95,16,21,4.568,5,6,1.24,1650,28,2,1116,7743,3008,102,0,2652,2029,1173,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,831,26,115,68,23,15,4.5,5,7,1.567,1824,30,3,1235,8540,3324,106,0,2949,2232,1284,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,873,28,77,62,12,16,4.571,5,9,1.853,2011,33,1,1368,9399,3640,114,0,3265,2479,1438,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,832,34,97,77,14,20,4.618,5,8,1.434,2146,36,1,1466,10011,3876,120,0,3472,2632,1542,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,887,19,93,41,19,12,4.258,5,6,1.601,2323,39,1,1562,10775,4175,129,0,3760,2850,1626,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,868,20,101,51,20,15,4.143,5,7,1.963,2478,41,1,1666,11484,4448,138,0,4005,3020,1752,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,911,22,60,47,7,14,4.286,5,4,1.28,2629,43,4,1768,12167,4708,147,0,4264,3217,1855,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,806,20,140,74,34,14,4.104,5,11,2.321,2801,46,1,1876,13003,5051,150,0,4494,3421,1962,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
