t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,3199,26,2,373,7,33,5.65,6,7,1.701,25,2,390,175,5369,54,0,0,20,47,0,6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0
20000,2942,31,0,627,15,49,5.094,6,15,2.647,75,4,386,458,12557,144,0,0,70,175,0,15023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0
30000,2703,49,6,841,21,70,4.681,6,19,3.366,140,5,386,773,21510,293,0,0,142,364,0,25970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0
40000,2482,58,9,1051,26,88,4.386,6,23,3.544,219,7,376,1161,32528,419,0,0,249,617,0,39725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0
50000,2330,58,9,1202,39,98,4.109,6,30,3.887,306,7,379,1532,44718,585,0,0,373,897,0,54655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0
60000,2134,81,12,1373,39,122,4.149,6,36,4.164,422,8,378,2026,58738,775,0,0,532,1223,0,71597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0
70000,1998,70,4,1528,63,128,3.953,6,46,4.623,546,9,377,2536,75264,966,0,0,690,1555,0,91834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0
80000,1871,65,7,1657,70,154,3.728,6,52,4.836,700,10,368,3114,95134,1201,0,0,896,1938,0,115009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0
90000,1722,82,6,1790,86,173,3.668,6,50,4.598,872,12,367,3755,118580,1421,0,0,1108,2336,0,142014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0
100000,1619,86,6,1889,80,193,3.707,6,53,4.647,1050,13,366,4402,143325,1658,0,0,1342,2772,0,170441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0
110000,1479,100,13,2008,96,203,3.569,6,56,4.766,1229,13,374,5064,168150,1895,0,0,1600,3189,0,198385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0
120000,1417,91,11,2081,98,215,3.511,6,56,4.715,1438,13,368,5809,192859,2110,0,0,1895,3699,0,226321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0
130000,1328,94,14,2164,107,230,3.516,6,60,4.793,1644,14,370,6546,219166,2356,0,0,2165,4205,0,255996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0
140000,1295,70,8,2227,106,223,3.486,6,64,4.986,1845,15,362,7281,245430,2621,0,0,2437,4709,0,284830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0
150000,1238,100,8,2254,100,239,3.46,6,67,4.988,2035,15,367,7960,271197,2844,0,0,2714,5188,0,313393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0
160000,1281,88,21,2210,100,243,3.431,6,67,5.039,2228,16,362,8639,297221,3122,0,0,3013,5709,0,341966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0
170000,1205,84,15,2296,125,247,3.427,6,65,4.946,2427,16,373,9369,323094,3349,0,0,3278,6173,0,370552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0
180000,1219,84,5,2292,125,253,3.37,6,64,4.957,2625,17,378,10056,349681,3578,0,0,3576,6675,0,400301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0
190000,1272,77,8,2243,113,246,3.362,6,60,4.981,2811,18,368,10709,376439,3819,0,0,3863,7184,0,429512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0
200000,1202,85,8,2305,130,252,3.387,6,58,4.886,3024,19,360,11434,403273,4064,0,0,4145,7670,0,459186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0
210000,1233,78,5,2283,131,238,3.276,6,59,4.997,3235,19,362,12159,431259,4265,0,0,4461,8200,0,489820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0
220000,1229,74,12,2285,145,243,3.281,6,66,5.135,3447,19,360,12883,459145,4516,0,0,4772,8696,0,520381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0
230000,1155,102,14,2329,122,259,3.336,6,66,5.241,3640,19,359,13595,485506,4737,0,0,5056,9175,0,549576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0
240000,1177,88,7,2328,105,265,3.414,6,64,5.187,3849,21,369,14321,511354,4973,0,0,5365,9691,0,578145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0
250000,1170,96,17,2317,121,257,3.37,6,67,5.318,4048,21,354,15019,537324,5181,0,0,5655,10181,0,606762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0
260000,1197,106,7,2290,113,261,3.316,6,65,5.169,4272,21,362,15791,565458,5442,0,0,5979,10769,0,637870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0
270000,1179,81,4,2336,135,243,3.333,6,69,5.313,4511,21,374,16583,592850,5680,0,0,6282,11307,0,668237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0
280000,1174,78,10,2338,128,265,3.328,6,63,5.25,4725,22,371,17309,620644,5938,0,0,6578,11819,0,698852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0
290000,1187,81,10,2322,110,268,3.331,6,61,5.185,4933,22,360,18001,647892,6193,0,0,6882,12325,0,728909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0
300000,1080,89,10,2421,125,271,3.356,6,60,5.271,5170,23,358,18835,674658,6432,0,0,7203,12844,0,757910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0
