t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,606,96,60,278,14,46,4.333,5,20,2.941,204,9,43,459,1074,441,40,10,296,143,223,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,568,106,88,278,15,52,4.418,8,27,3.739,617,12,37,1359,2925,1187,125,47,1132,572,553,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,531,110,100,299,19,58,4.182,5,28,3.838,977,14,34,2229,4601,1859,212,78,1870,995,813,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,708,69,69,194,12,36,4.146,5,22,3.746,1362,17,48,3089,6192,2483,299,121,2667,1413,1062,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,578,94,104,264,18,57,4.093,6,30,4.04,1766,20,37,3947,7920,3188,380,157,3381,1820,1358,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,558,114,84,284,8,60,4.412,7,27,3.734,2136,24,43,4856,9636,3869,461,207,4156,2256,1633,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,499,119,91,331,18,59,4.455,7,25,3.28,2571,29,41,5791,11497,4620,575,256,4977,2718,1964,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,530,112,86,312,17,53,4.443,6,29,4.149,2933,32,36,6715,13117,5251,667,318,5731,3129,2176,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,646,83,79,232,13,46,4.254,6,29,4.23,3341,37,43,7646,14841,5913,759,361,6546,3604,2407,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,561,111,92,276,14,54,4.265,5,28,3.842,3732,38,29,8506,16550,6581,856,409,7276,4007,2699,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,587,98,74,281,15,56,4.197,5,27,3.869,4129,38,31,9412,18299,7267,938,447,8089,4421,2997,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,600,95,87,258,18,51,4.072,5,31,4.118,4502,41,34,10265,19989,7944,1035,491,8861,4845,3290,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,596,93,93,258,23,47,4.129,5,27,3.879,4898,47,38,11168,21706,8635,1127,539,9635,5277,3557,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,583,88,95,274,31,49,3.987,5,34,4.136,5278,51,34,12018,23369,9301,1201,573,10383,5652,3827,0,0,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,529,114,93,304,26,51,4.117,7,28,3.796,5645,55,39,12921,25159,10020,1283,619,11150,6064,4111,0,0,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,588,92,93,267,22,48,4.157,5,23,3.482,6052,55,39,13773,26880,10704,1357,651,11923,6526,4446,0,0,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,494,115,101,329,28,60,4.091,5,31,3.894,6457,58,35,14718,28727,11477,1437,694,12711,6973,4751,0,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,561,104,88,286,24,51,3.907,6,37,4.3,6819,59,41,15609,30367,12148,1526,746,13482,7412,4987,0,0,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,533,105,104,298,19,60,4.228,5,27,3.708,7223,64,36,16480,32147,12871,1608,784,14284,7797,5302,0,0,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,549,112,92,287,22,49,4.141,9,25,3.689,7613,68,38,17378,33910,13577,1704,831,15095,8205,5575,0,0,3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,639,74,79,248,35,40,3.667,5,28,3.796,8018,68,44,18277,35602,14262,1804,875,15914,8623,5828,0,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,572,107,89,272,13,57,4.243,6,33,4.176,8404,68,34,19169,37364,14983,1900,918,16666,9016,6127,0,0,4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,633,87,80,240,22,44,3.924,6,29,4.036,8757,69,35,19967,38918,15584,1986,952,17406,9397,6399,0,0,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,639,83,74,243,16,45,4.131,5,21,3.453,9136,78,43,20776,40531,16244,2080,984,18135,9790,6659,0,0,4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,681,71,77,211,20,37,4.07,5,27,4.133,9500,81,37,21587,42120,16849,2147,1025,18856,10169,6928,0,0,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,573,106,97,264,16,51,4.284,5,26,3.666,9832,88,37,22314,43577,17430,2230,1046,19475,10495,7162,0,0,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,604,95,84,257,19,48,4.09,5,27,3.788,10207,90,43,23161,45201,18093,2323,1096,20226,10908,7435,0,0,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,599,91,90,260,20,50,4.214,6,30,4.159,10604,95,36,24028,46869,18763,2416,1131,20985,11302,7719,0,0,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,600,85,94,261,35,43,3.782,5,27,3.964,11031,97,31,24971,48735,19512,2510,1171,21819,11765,8050,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,561,103,75,301,18,56,4.162,5,22,3.173,11418,101,41,25820,50471,20220,2591,1207,22574,12187,8386,0,0,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,603,85,87,265,20,51,4.197,6,29,3.803,11804,102,33,26643,52096,20899,2675,1250,23321,12557,8683,0,0,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,568,102,85,285,20,50,4.371,5,25,3.502,12170,108,34,27513,53765,21566,2745,1283,24048,12966,8932,0,0,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,558,102,101,278,25,54,4.127,6,25,3.612,12562,109,32,28425,55503,22267,2837,1319,24834,13406,9211,0,0,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,556,100,106,278,21,53,4.338,7,31,4.069,12946,114,36,29282,57174,22955,2915,1349,25609,13802,9453,0,0,6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,584,96,85,275,21,53,3.946,6,31,4.215,13350,114,31,30193,58937,23668,3013,1392,26399,14236,9734,0,0,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,553,96,97,294,19,56,4.227,6,31,3.879,13744,114,42,31050,60674,24378,3115,1432,27179,14632,10049,0,0,6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,614,86,96,244,21,45,4.121,5,23,3.698,14136,116,28,31978,62437,25082,3204,1488,28012,15101,10319,0,0,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,663,80,70,227,19,41,4.033,5,23,3.69,14524,118,44,32837,64123,25728,3301,1512,28816,15516,10599,0,0,6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,576,94,87,283,26,49,4.067,6,31,3.976,14900,118,43,33673,65777,26400,3393,1550,29531,15895,10906,0,0,7169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,639,87,83,231,19,43,4.065,5,21,3.583,15314,121,45,34615,67604,27122,3500,1582,30375,16404,11219,0,0,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,582,101,85,272,12,50,4.468,5,19,3.279,15669,124,44,35471,69259,27774,3591,1627,31112,16774,11476,0,0,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,676,77,73,214,16,36,4.173,7,22,3.703,16035,127,43,36344,70883,28384,3671,1675,31881,17198,11731,0,0,7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,515,107,96,322,27,60,4.115,5,30,3.844,16422,130,39,37227,72643,29107,3752,1709,32612,17615,12057,0,0,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,602,97,84,257,21,47,4.044,5,33,4.252,16812,133,39,38104,74320,29776,3852,1757,33405,18049,12328,0,0,8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,621,73,91,255,26,46,4.125,5,26,3.656,17207,137,37,38970,75992,30407,3959,1796,34196,18453,12659,0,0,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,584,96,90,270,24,48,4.083,5,23,3.397,17606,141,31,39833,77746,31098,4047,1824,34961,18855,12969,0,0,8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,538,114,85,303,14,59,4.315,5,28,3.832,17998,143,40,40722,79518,31847,4146,1866,35739,19265,13300,0,0,8723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,602,83,92,263,25,44,4.174,5,25,3.828,18416,146,35,41645,81298,32570,4245,1906,36573,19723,13614,0,0,8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,569,100,87,284,23,52,4.027,5,31,4.037,18807,150,44,42501,83016,33264,4340,1954,37341,20123,13929,0,0,9112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,637,85,78,240,20,46,4.03,5,21,3.386,19192,153,37,43394,84699,33931,4436,1985,38126,20566,14194,0,0,9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
