t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,898,57,230,95,9,18,9.741,10,8,2.588,43,2,0,33,474,105,0,0,54,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,873,60,256,91,10,22,9.219,10,9,2.676,78,2,1,63,771,167,0,0,118,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,900,58,228,94,11,20,8.871,10,12,2.891,99,2,1,84,952,215,0,0,166,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,903,69,220,88,9,20,9.345,10,8,2.236,126,2,1,109,1179,265,0,0,221,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,941,67,182,90,5,21,9.577,10,7,2.017,145,2,1,138,1329,290,0,0,272,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,976,73,141,90,2,18,10,10,4,1.417,163,2,1,163,1469,331,0,0,320,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1081,54,85,60,1,11,10,10,3,1.252,186,3,1,183,1537,349,0,0,385,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1045,68,75,92,0,10,10,10,3,1.371,186,3,2,213,1598,373,0,0,391,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,979,83,102,116,0,11,9.636,10,5,2.187,192,3,1,247,1712,412,0,0,415,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,934,87,143,116,3,12,9.933,10,5,1.93,220,3,0,273,1882,461,0,0,464,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,939,76,157,108,3,19,8.864,10,10,2.548,253,3,1,304,2101,507,0,0,538,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,939,88,134,119,0,17,9.882,10,6,1.731,261,3,0,331,2187,536,0,0,568,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
