t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,460,1,18,33,22,1,2.217,4,8,2.703,29,3,5,40,1223,10,0,0,8,11,0,1169,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,465,0,12,35,22,0,2.136,3,8,2.681,76,4,2,103,3991,31,4,0,46,53,0,3846,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,456,1,20,35,25,1,2.115,3,9,2.69,123,6,0,164,6840,50,7,0,74,85,0,6598,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,438,1,18,55,34,1,2.086,3,7,2.267,161,6,4,229,9909,73,8,0,93,103,0,9592,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,432,1,33,46,38,1,2.026,3,6,2.059,222,7,0,292,13435,98,11,0,132,140,0,13000,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,451,0,24,37,30,0,2.033,3,7,2.371,265,8,2,346,16697,119,11,0,163,171,0,16178,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,463,1,18,30,23,1,2,2,6,2.238,303,9,2,406,18849,136,13,0,191,200,0,18263,29,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,438,1,30,43,34,1,2.057,3,8,2.59,353,11,2,475,21809,153,18,0,215,223,0,21133,34,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,471,1,12,28,19,1,2,2,6,2.366,386,12,1,525,23735,174,20,0,252,260,0,22995,37,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,475,1,8,28,17,1,2,2,7,2.711,414,13,5,568,26115,193,22,0,271,280,0,25318,38,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,460,1,18,33,21,1,2.318,3,9,2.674,454,16,3,631,28316,208,28,0,293,301,0,27440,40,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,443,1,24,44,29,1,2.233,3,10,2.857,505,16,0,698,30826,227,30,0,321,331,0,29853,45,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,458,2,13,39,22,2,2.167,3,10,2.949,538,18,0,757,33279,249,32,0,349,363,0,32239,50,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,471,0,14,27,19,0,2.158,3,8,2.755,580,18,2,807,35673,271,34,0,385,402,0,34552,58,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,479,1,8,24,15,1,2,2,5,2.031,612,18,5,852,37554,285,34,0,409,426,0,36375,62,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,485,0,8,19,13,0,2.077,3,4,1.573,647,18,6,902,39484,306,35,0,435,451,0,38237,63,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,488,0,7,17,12,0,2,2,2,0.65,669,18,6,938,40745,319,35,0,451,466,0,39458,65,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,476,1,15,20,16,1,2.059,3,4,1.45,696,18,5,974,42348,332,36,0,466,480,0,41004,67,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,476,0,15,21,18,0,2,2,4,1.568,727,18,3,1019,43958,346,36,0,484,499,0,42561,70,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,470,2,5,35,18,2,2,2,4,1.595,767,18,2,1075,46055,356,38,0,509,524,0,44584,74,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,455,1,18,38,25,1,2.115,3,7,2.256,811,18,2,1137,48585,375,43,0,534,548,0,47036,77,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,492,0,4,16,10,0,2,2,5,2.171,841,18,4,1187,50651,401,47,0,560,577,0,49049,81,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,482,0,7,23,15,0,2,2,4,1.563,867,18,3,1227,52163,417,47,0,578,594,0,50514,86,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
