t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,442,101,297,200,27,46,5.781,8,14,2.186,130,4,0,125,943,308,11,0,128,182,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,451,118,239,232,23,53,5.171,8,16,2.075,262,5,1,266,1678,581,30,0,406,484,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,438,107,277,218,31,54,5.047,8,19,2.761,375,5,1,372,2289,836,48,0,647,711,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,373,132,255,280,23,63,5.151,8,18,2.644,456,6,0,492,2811,1054,65,0,828,892,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,434,132,202,272,14,66,4.95,8,14,2.138,574,7,0,607,3417,1288,80,0,1100,1151,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,438,121,214,267,26,61,4.874,8,21,2.458,717,7,4,738,4082,1561,99,0,1370,1391,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,438,111,255,236,24,56,5.213,8,15,1.82,848,9,0,848,4732,1829,110,0,1621,1630,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,475,110,232,223,22,57,5.038,8,20,2.444,979,9,0,963,5377,2092,130,0,1889,1892,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,474,106,245,215,28,57,4.8,8,17,2.336,1112,9,1,1082,6035,2348,144,0,2155,2134,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,504,107,212,217,21,57,4.859,5,15,2.131,1232,9,0,1207,6658,2604,166,0,2412,2371,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,471,119,192,258,20,63,4.735,5,18,2.62,1344,10,2,1342,7250,2854,180,0,2633,2582,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,511,112,200,217,17,60,4.818,5,15,1.852,1470,11,1,1461,7843,3085,202,0,2907,2799,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,454,127,186,273,15,63,4.872,6,17,2.07,1564,11,1,1588,8378,3322,226,0,3106,2974,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,470,120,206,244,17,62,4.924,5,12,2.09,1687,12,0,1723,8988,3575,245,0,3382,3180,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,441,116,220,263,19,63,4.89,5,12,1.914,1807,14,0,1850,9602,3849,262,0,3622,3397,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,472,110,227,231,24,61,4.812,5,12,2.017,1933,14,1,1976,10216,4107,278,0,3893,3632,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,488,99,236,217,21,58,4.924,5,12,1.835,2049,15,1,2088,10789,4336,300,0,4137,3843,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,500,93,256,191,28,51,4.924,5,14,1.745,2182,17,0,2191,11415,4595,316,0,4384,4083,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,469,116,209,246,20,60,4.95,5,11,1.728,2281,17,0,2299,11959,4833,334,0,4566,4301,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,453,103,245,239,28,58,4.907,5,14,2.153,2389,18,2,2415,12487,5042,354,0,4792,4482,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,467,122,190,261,14,62,5,8,11,1.666,2489,18,0,2541,13031,5265,372,0,5033,4684,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,477,118,192,253,16,62,4.923,5,10,1.498,2625,19,0,2661,13670,5532,395,0,5308,4915,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,456,122,198,264,17,64,4.765,5,17,2.464,2749,19,1,2792,14292,5800,416,0,5566,5128,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,470,109,213,248,27,57,4.821,5,13,1.795,2886,19,0,2922,14947,6075,436,0,5843,5371,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,421,141,168,310,10,73,4.904,5,15,2.127,2996,19,1,3071,15570,6332,453,0,6083,5570,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
