t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
20000,597,20,1,282,5,20,5.72,6,6,1.594,29,3,94,196,3939,46,0,0,18,51,0,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0
40000,486,24,2,388,8,24,4.844,6,9,2.522,77,5,93,474,10778,165,0,0,86,239,0,13649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0
60000,437,23,2,438,17,30,4.511,6,19,3.819,133,6,93,717,19455,286,0,0,173,403,0,23480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
80000,426,29,3,442,12,35,4.66,6,20,3.955,183,7,96,977,27549,399,0,0,271,604,0,32865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0
100000,389,29,1,481,18,38,4.357,6,30,4.613,235,7,94,1226,36307,497,0,0,363,778,0,43339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
120000,401,18,0,481,22,35,4.246,6,27,4.519,297,8,97,1503,46236,637,0,0,459,1004,0,54933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0
140000,374,29,3,494,18,37,4.127,6,29,4.569,376,10,91,1817,57326,746,0,0,585,1236,0,67435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0
160000,295,34,3,568,33,39,3.764,6,34,4.733,451,11,90,2139,68483,857,0,0,692,1421,0,79734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0
180000,330,20,0,550,27,42,3.855,6,30,4.481,523,11,94,2439,79230,959,0,0,818,1645,0,91431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
200000,318,29,2,551,23,41,4.109,6,28,4.534,612,12,93,2797,90800,1053,0,0,951,1903,0,104226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
220000,322,27,4,547,27,46,3.808,6,34,4.849,695,13,98,3132,103371,1180,0,0,1076,2154,0,118225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
240000,330,17,0,553,27,50,3.753,6,34,4.755,794,14,95,3506,116023,1300,0,0,1216,2427,0,131876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
260000,342,20,1,537,29,55,3.5,6,35,4.843,885,16,98,3841,129314,1412,0,0,1353,2664,0,146454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0
280000,357,32,1,510,22,60,3.439,6,35,4.892,965,16,96,4144,143076,1541,0,0,1483,2885,0,161163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0
300000,296,22,7,575,42,55,3.464,6,37,4.904,1069,16,85,4512,156306,1664,0,0,1602,3101,0,175728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0
320000,341,25,3,531,37,55,3.304,6,31,4.639,1143,17,93,4790,169313,1759,0,0,1730,3323,0,190101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0
340000,408,23,2,467,26,51,3.338,6,26,4.433,1241,19,91,5127,182723,1901,0,0,1887,3591,0,204960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0
360000,396,24,1,479,29,57,3.14,5,21,4.095,1339,20,92,5450,196358,2025,0,0,2016,3803,0,219689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
380000,389,15,0,496,37,56,3.29,5,27,4.218,1436,20,91,5784,209344,2170,0,0,2145,4026,0,233809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0
400000,392,16,1,491,33,58,3.341,5,20,3.962,1533,20,90,6133,222629,2297,0,0,2286,4280,0,247853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
420000,390,29,4,477,22,59,3.469,5,25,4.204,1616,20,89,6466,235872,2404,0,0,2427,4522,0,262251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0
440000,385,20,1,494,31,58,3.326,5,23,4.238,1728,22,86,6842,249201,2529,0,0,2565,4776,0,276960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0
460000,382,18,1,499,30,55,3.518,5,28,4.486,1811,23,93,7149,262706,2674,0,0,2698,4977,0,291681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0
480000,419,16,8,457,37,48,3.365,5,24,4.205,1906,24,88,7459,275971,2787,0,0,2840,5228,0,306484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0
500000,335,20,4,541,39,63,3.324,5,27,4.345,2012,25,86,7828,289267,2911,0,0,2962,5437,0,321052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
520000,310,23,3,564,43,63,3.302,5,25,4.179,2115,26,88,8202,302574,3022,0,0,3103,5677,0,335911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
540000,405,22,0,473,24,62,3.081,5,25,4.144,2209,27,94,8514,316193,3161,0,0,3264,5948,0,350591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0
560000,431,22,1,446,34,49,3.133,5,21,3.95,2303,29,93,8837,329309,3279,0,0,3410,6181,0,364576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0
580000,383,14,1,502,28,63,3.341,5,22,4.029,2402,30,90,9182,342216,3391,0,0,3548,6392,0,378952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0
600000,358,17,2,523,34,60,3.479,5,23,4.146,2497,30,93,9532,354582,3505,0,0,3673,6630,0,393116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
620000,338,21,2,539,32,65,3.464,5,23,4.145,2578,31,95,9822,367204,3628,0,0,3793,6838,0,407164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0
640000,322,24,2,552,31,67,3.357,5,25,4.145,2679,32,88,10176,380089,3757,0,0,3933,7088,0,421655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0
660000,340,22,2,536,32,65,3.423,5,27,4.23,2786,33,89,10548,393131,3875,0,0,4090,7359,0,435986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0
680000,383,19,5,493,34,56,3.367,5,25,4.033,2878,34,84,10865,406639,3970,0,0,4231,7607,0,450831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
700000,393,19,0,488,35,57,3.25,5,20,3.901,2970,34,88,11185,420857,4103,0,0,4361,7835,0,466535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0
720000,352,25,1,522,20,64,3.5,5,19,3.544,3060,35,95,11511,433986,4217,0,0,4491,8048,0,481635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0
740000,364,21,2,513,31,58,3.292,5,23,3.886,3158,35,91,11850,447365,4336,0,0,4638,8302,0,497006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0
760000,389,20,3,488,28,55,3.41,5,19,3.451,3258,37,90,12197,459955,4448,0,0,4794,8560,0,511068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0
780000,332,25,2,541,34,63,3.33,4,17,3.438,3371,37,94,12579,472502,4569,0,0,4928,8794,0,525490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0
800000,321,19,1,559,31,60,3.407,4,17,3.404,3466,39,94,12907,485874,4682,0,0,5059,9027,0,540467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
820000,359,16,2,523,35,56,3.264,4,16,3.413,3570,40,90,13268,498955,4811,0,0,5215,9301,0,555149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
840000,398,13,5,484,35,63,3.184,4,14,3.499,3678,41,85,13607,512910,4920,0,0,5372,9563,0,570665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0
860000,390,14,4,492,36,59,3.095,4,16,3.467,3783,43,92,13971,526874,5058,0,0,5526,9806,0,586830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0
880000,362,21,2,515,49,57,2.943,4,17,3.734,3887,43,93,14309,541420,5172,0,0,5668,10018,0,602972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
900000,343,21,0,536,43,62,3.01,4,23,3.859,3992,44,97,14643,555908,5281,0,0,5810,10228,0,619272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0
920000,377,21,4,498,33,62,3.105,4,17,3.469,4111,45,99,15017,570353,5396,0,0,5978,10495,0,634959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0
940000,371,14,0,515,50,61,2.937,4,18,3.59,4227,46,91,15371,585417,5529,0,0,6120,10724,0,651450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0
960000,402,12,0,486,43,61,2.846,4,14,3.395,4353,47,90,15738,600598,5666,0,0,6289,10990,0,667693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0
980000,395,17,1,487,32,74,2.877,4,17,3.328,4453,47,91,16036,614803,5809,0,0,6427,11192,0,683293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
1000000,407,9,6,478,44,61,2.914,4,17,3.365,4563,48,89,16361,629580,5928,0,0,6567,11416,0,698976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0
