t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,810,44,19,535,75,35,4.391,7,12,2.577,130,7,145,664,10757,17,3,0,52,126,0,10045,8,0,574,0,0,0,0,0,0,0,67,0,0,0,0,0
40000,425,68,14,901,132,59,4.288,7,19,3.052,346,8,177,1724,35159,85,11,0,263,613,0,33365,10,0,1643,0,0,0,0,0,0,0,111,0,0,0,0,0
60000,352,63,12,981,160,51,4.299,7,19,3.2,530,8,188,2593,58380,151,17,0,501,1176,0,55715,11,0,2500,0,0,0,0,0,0,0,136,0,0,0,0,0
80000,368,53,10,977,171,46,4.267,7,18,3.261,723,11,177,3463,82621,203,20,0,755,1802,0,79094,13,0,3341,0,0,0,0,0,0,0,122,0,0,0,0,0
100000,374,57,7,970,158,52,4.205,7,18,3.191,900,13,176,4328,106443,273,26,0,1013,2419,0,102047,13,0,4193,0,0,0,0,0,0,0,123,0,0,0,0,0
120000,402,48,7,951,170,45,4.163,7,20,3.457,1094,14,179,5170,130175,336,31,0,1274,3029,0,124940,14,0,5026,0,0,0,0,0,0,0,116,0,0,0,0,0
140000,410,57,17,924,173,49,3.928,6,20,3.619,1314,14,176,6106,156621,428,35,0,1569,3700,0,150425,15,0,5936,0,0,0,0,0,0,0,99,0,0,0,0,0
160000,419,46,7,936,189,41,3.83,7,21,3.706,1552,16,164,7085,181966,483,40,0,1884,4367,0,174795,17,0,6881,0,0,0,0,0,0,0,92,0,0,0,0,0
180000,435,49,18,906,202,43,3.58,6,22,3.625,1792,18,171,8000,209926,556,44,0,2174,5026,0,201817,17,0,7781,0,0,0,0,0,0,0,115,0,0,0,0,0
200000,389,54,13,952,190,49,3.753,7,27,3.85,2023,19,177,8940,236153,608,53,0,2471,5633,0,227096,17,0,8712,0,0,0,0,0,0,0,131,0,0,0,0,0
220000,368,45,23,972,213,41,3.713,7,32,4.109,2260,20,182,9854,262205,667,60,0,2751,6249,0,252230,17,0,9617,0,0,0,0,0,0,0,121,0,0,0,0,0
240000,407,61,16,924,186,57,3.576,7,30,4.07,2506,21,165,10804,288627,733,67,0,3087,6918,0,277686,18,0,10527,0,0,0,0,0,0,0,103,0,0,0,0,0
260000,462,46,15,885,198,39,3.557,8,31,4.122,2762,23,170,11736,316509,802,78,0,3410,7577,0,304653,20,0,11441,0,0,0,0,0,0,0,104,0,0,0,0,0
280000,463,42,9,894,201,37,3.592,8,31,4.18,3008,24,173,12674,343660,873,85,0,3729,8189,0,330864,21,0,12364,0,0,0,0,0,0,0,119,0,0,0,0,0
300000,428,56,13,911,197,45,3.55,8,28,4.102,3235,24,172,13555,370084,932,93,0,4022,8768,0,356385,21,0,13228,0,0,0,0,0,0,0,122,0,0,0,0,0
320000,414,43,10,941,214,38,3.571,8,30,4.182,3502,26,172,14546,397207,996,102,0,4342,9405,0,382535,21,0,14208,0,0,0,0,0,0,0,129,0,0,0,0,0
340000,436,52,13,907,204,45,3.522,8,29,4.145,3749,26,174,15464,424464,1075,107,0,4657,10046,0,408854,22,0,15108,0,0,0,0,0,0,0,112,0,0,0,0,0
360000,493,35,8,872,213,31,3.406,7,29,3.993,3999,27,180,16365,452661,1152,113,0,4975,10670,0,436167,23,0,15996,0,0,0,0,0,0,0,117,0,0,0,0,0
380000,430,48,14,916,203,43,3.577,7,31,4.196,4260,27,166,17363,479891,1235,122,0,5298,11306,0,462374,24,0,16957,0,0,0,0,0,0,0,125,0,0,0,0,0
400000,504,48,17,839,181,44,3.551,6,28,4.183,4521,28,169,18317,507373,1302,126,0,5640,11995,0,488895,25,0,17897,0,0,0,0,0,0,0,109,0,0,0,0,0
420000,425,65,20,898,177,55,3.694,6,29,4.303,4761,30,176,19258,533735,1375,137,0,5941,12590,0,514288,25,0,18831,0,0,0,0,0,0,0,117,0,0,0,0,0
440000,398,34,14,962,235,31,3.523,6,26,4.094,5028,31,177,20229,561086,1453,139,0,6229,13221,0,540684,25,0,19790,0,0,0,0,0,0,0,131,0,0,0,0,0
460000,372,51,7,978,221,48,3.461,6,27,4.036,5270,33,169,21147,586812,1523,148,0,6535,13835,0,565471,25,0,20676,0,0,0,0,0,0,0,116,0,0,0,0,0
480000,449,48,12,899,209,44,3.431,6,24,3.972,5526,34,179,22051,613913,1591,156,0,6866,14492,0,591653,25,0,21567,0,0,0,0,0,0,0,104,0,0,0,0,0
500000,457,37,8,906,219,35,3.453,6,22,4.022,5792,35,176,22994,642244,1657,159,0,7184,15108,0,619049,27,0,22492,0,0,0,0,0,0,0,101,0,0,0,0,0
520000,423,49,16,920,211,40,3.546,6,24,4.109,6058,37,170,24000,669360,1734,170,0,7515,15772,0,645134,27,0,23475,0,0,0,0,0,0,0,107,0,0,0,0,0
540000,456,42,8,901,200,38,3.634,6,27,4.12,6296,37,176,24903,696817,1814,180,0,7826,16396,0,671693,28,0,24365,0,0,0,0,0,0,0,115,0,0,0,0,0
560000,442,43,8,915,199,40,3.653,6,28,4.19,6535,37,171,25826,723819,1879,193,0,8127,17012,0,697768,29,0,25273,0,0,0,0,0,0,0,108,0,0,0,0,0
580000,406,54,9,939,195,45,3.729,6,28,4.121,6776,37,177,26762,751180,1951,197,0,8424,17633,0,724179,31,0,26199,0,0,0,0,0,0,0,120,0,0,0,0,0
600000,449,46,14,899,210,40,3.448,7,30,4.049,7042,38,165,27722,778637,2028,205,0,8749,18316,0,750683,34,0,27126,0,0,0,0,0,0,0,101,0,0,0,0,0
620000,434,51,10,913,193,47,3.563,7,29,4.067,7297,40,170,28695,806051,2109,211,0,9079,18954,0,777118,34,0,28075,0,0,0,0,0,0,0,116,0,0,0,0,0
640000,496,42,13,857,193,41,3.491,6,27,4.038,7553,41,175,29629,833385,2164,217,0,9391,19641,0,803516,34,0,28994,0,0,0,0,0,0,0,91,0,0,0,0,0
660000,459,39,9,901,217,37,3.394,6,26,4.03,7818,43,173,30593,861060,2240,227,0,9693,20270,0,830227,37,0,29941,0,0,0,0,0,0,0,87,0,0,0,0,0
680000,459,43,12,894,221,42,3.285,6,25,3.972,8089,43,169,31505,889784,2322,238,0,10009,20886,0,858020,39,0,30823,0,0,0,0,0,0,0,85,0,0,0,0,0
700000,428,50,13,917,227,43,3.259,6,26,3.92,8370,46,172,32452,919051,2386,245,0,10335,21493,0,886320,40,0,31759,0,0,0,0,0,0,0,93,0,0,0,0,0
720000,452,50,24,882,214,46,3.308,6,29,4.036,8633,46,170,33367,947685,2469,256,0,10670,22116,0,914020,41,0,32646,0,0,0,0,0,0,0,92,0,0,0,0,0
740000,459,46,11,892,222,41,3.289,6,29,4.106,8921,48,157,34369,976450,2543,261,0,11014,22774,0,941789,43,0,33605,0,0,0,0,0,0,0,73,0,0,0,0,0
760000,499,36,8,865,227,33,3.215,6,26,4.014,9209,51,146,35321,1005401,2632,266,0,11354,23419,0,969792,45,0,34507,0,0,0,0,0,0,0,54,0,0,0,0,0
780000,513,45,15,835,224,42,3.034,5,23,3.712,9507,52,147,36259,1035186,2714,275,0,11692,24051,0,998624,46,0,35402,0,0,0,0,0,0,0,47,0,0,0,0,0
800000,509,53,16,830,203,45,3.29,6,25,3.947,9793,52,169,37223,1064621,2794,281,0,12044,24676,0,1027073,48,0,36350,0,0,0,0,0,0,0,53,0,0,0,0,0
820000,453,42,8,905,232,36,3.265,6,26,4.058,10067,54,164,38167,1093041,2877,287,0,12353,25239,0,1054563,48,0,37248,0,0,0,0,0,0,0,53,0,0,0,0,0
840000,452,43,16,897,216,40,3.348,6,28,4.086,10328,55,146,39084,1121244,2947,301,0,12670,25856,0,1081845,49,0,38105,0,0,0,0,0,0,0,39,0,0,0,0,0
860000,395,50,20,943,214,47,3.483,6,27,4.162,10594,56,141,40055,1148213,3016,309,0,12993,26468,0,1107823,49,0,39020,0,0,0,0,0,0,0,46,0,0,0,0,0
880000,432,45,14,917,217,39,3.488,6,26,4.216,10820,57,154,40885,1175201,3093,318,0,13273,27045,0,1133994,50,0,39817,0,0,0,0,0,0,0,39,0,0,0,0,0
900000,389,38,17,964,238,36,3.442,6,27,4.183,11078,58,149,41798,1202638,3161,323,0,13561,27626,0,1160511,51,0,40668,0,0,0,0,0,0,0,45,0,0,0,0,0
920000,466,47,30,865,197,45,3.459,6,22,3.896,11315,59,125,42659,1230918,3221,330,0,13880,28271,0,1187891,51,0,41458,0,0,0,0,0,0,0,37,0,0,0,0,0
940000,453,44,18,893,202,41,3.543,6,23,3.932,11582,61,145,43635,1257898,3290,336,0,14209,28912,0,1213885,52,0,42407,0,0,0,0,0,0,0,49,0,0,0,0,0
960000,426,44,14,924,220,41,3.433,6,21,3.786,11842,62,141,44553,1286077,3374,344,0,14503,29513,0,1241138,52,0,43272,0,0,0,0,0,0,0,57,0,0,0,0,0
980000,480,40,8,880,204,36,3.538,6,20,3.738,12091,64,155,45478,1313678,3448,354,0,14831,30156,0,1267823,52,0,44170,0,0,0,0,0,0,0,44,0,0,0,0,0
1000000,467,56,20,865,189,51,3.433,6,20,3.723,12357,64,131,46405,1342721,3522,363,0,15165,30777,0,1295899,52,0,45010,0,0,0,0,0,0,0,37,0,0,0,0,0
