t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,314,1,8,29,5,1,5.667,6,2,0.918,9,3,37,33,750,1,0,0,9,15,0,700,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0
40000,250,5,40,57,10,5,5.733,7,5,2.232,27,4,24,101,2435,7,1,0,22,64,0,2260,0,0,51,0,0,0,0,0,0,0,9,0,0,0,0,0
60000,220,6,46,80,16,6,5.136,7,8,2.72,55,5,25,195,4973,15,2,0,53,161,0,4641,0,0,113,0,0,0,0,0,0,0,12,0,0,0,0,0
80000,201,13,32,106,20,9,4.172,7,8,2.667,89,7,24,318,8079,23,3,0,86,268,0,7587,0,0,209,0,0,0,0,0,0,0,17,0,0,0,0,0
100000,174,8,57,113,27,8,4.314,7,12,3.092,131,8,23,430,11467,30,4,0,133,365,0,10802,0,0,298,0,0,0,0,0,0,0,16,0,0,0,0,0
120000,193,6,51,102,33,4,4,7,13,3.527,167,8,22,534,14985,37,5,0,179,479,0,14182,1,0,384,0,0,0,0,0,0,0,12,0,0,0,0,0
140000,215,2,41,94,36,2,3.5,6,9,2.899,210,10,28,637,18427,47,6,0,234,607,0,17464,1,0,461,0,0,0,0,0,0,0,13,0,0,0,0,0
160000,214,6,38,94,34,6,3.175,5,8,2.712,255,11,12,754,22724,64,6,0,283,719,0,21599,1,0,535,0,0,0,0,0,0,0,10,0,0,0,0,0
180000,208,6,49,89,38,4,3.286,5,11,3.067,302,11,23,852,26688,73,10,0,333,816,0,25410,2,0,614,0,0,0,0,0,0,0,7,0,0,0,0,0
200000,194,7,53,98,41,7,2.958,5,10,2.878,349,12,11,952,30411,82,12,0,380,914,0,28974,2,0,670,0,0,0,0,0,0,0,8,0,0,0,0,0
220000,202,7,55,88,42,7,2.776,5,11,3.141,402,13,18,1038,34401,98,18,0,439,1023,0,32812,4,0,727,0,0,0,0,0,0,0,7,0,0,0,0,0
240000,279,2,32,39,26,2,2.5,3,8,2.753,445,13,9,1103,38217,108,20,0,506,1137,0,36529,7,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,281,2,39,30,26,2,2.393,4,8,2.651,477,14,13,1137,40650,118,23,0,540,1184,0,38887,8,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,290,2,26,34,20,2,2.682,4,9,2.552,504,14,9,1182,42816,128,29,0,572,1229,0,40990,8,0,745,0,0,0,0,0,0,0,1,0,0,0,0,0
300000,239,4,52,57,31,4,3.029,5,12,3.131,544,15,8,1244,45419,136,32,0,604,1270,0,43472,8,0,762,0,0,0,0,0,0,0,3,0,0,0,0,0
320000,244,3,46,59,31,3,3.088,5,11,2.88,591,16,13,1318,48479,148,35,0,657,1359,0,46398,9,0,805,0,0,0,0,0,0,0,7,0,0,0,0,0
340000,247,4,44,57,26,4,3.133,5,11,3.102,622,16,13,1381,51865,155,40,0,695,1427,0,49686,10,0,839,0,0,0,0,0,0,0,4,0,0,0,0,0
360000,233,6,41,72,29,5,3.265,6,10,2.77,669,16,23,1466,54988,166,43,0,742,1524,0,52659,13,0,903,0,0,0,0,0,0,0,8,0,0,0,0,0
380000,210,8,58,76,27,7,3.618,6,8,2.352,706,17,16,1552,58469,179,45,0,785,1605,0,55995,14,0,963,0,0,0,0,0,0,0,11,0,0,0,0,0
400000,198,5,39,110,41,5,3.196,6,8,2.324,752,18,20,1675,62357,192,47,0,827,1698,0,59740,16,0,1060,0,0,0,0,0,0,0,16,0,0,0,0,0
420000,185,6,60,101,48,5,3,4,8,2.557,816,18,9,1784,66721,206,50,0,893,1812,0,63916,17,0,1130,0,0,0,0,0,0,0,12,0,0,0,0,0
440000,194,6,59,93,45,6,2.922,4,8,2.533,873,19,15,1871,70972,217,52,0,960,1937,0,67992,20,0,1189,0,0,0,0,0,0,0,13,0,0,0,0,0
460000,212,3,43,94,42,3,2.978,4,7,2.332,923,19,16,1973,74950,225,53,0,1017,2038,0,71827,20,0,1265,0,0,0,0,0,0,0,12,0,0,0,0,0
480000,208,2,55,87,42,2,3.159,4,7,2.305,977,20,21,2082,79512,240,55,0,1079,2147,0,76218,21,0,1339,0,0,0,0,0,0,0,13,0,0,0,0,0
500000,221,5,52,74,37,5,2.905,4,7,2.526,1031,21,15,2186,83799,249,55,0,1140,2268,0,80338,22,0,1405,0,0,0,0,0,0,0,7,0,0,0,0,0
520000,205,4,63,80,45,4,2.898,5,9,2.724,1094,22,13,2286,87593,257,58,0,1198,2373,0,83956,23,0,1460,0,0,0,0,0,0,0,10,0,0,0,0,0
540000,210,4,55,83,37,4,3.268,5,7,2.363,1137,23,15,2371,91402,266,59,0,1253,2467,0,87622,23,0,1514,0,0,0,0,0,0,0,11,0,0,0,0,0
560000,201,6,53,92,32,6,3.632,6,11,3.08,1180,24,14,2474,95216,277,66,0,1307,2570,0,91281,26,0,1586,0,0,0,0,0,0,0,16,0,0,0,0,0
580000,172,9,56,115,39,7,3.587,6,12,3.133,1230,25,18,2584,98674,288,69,0,1361,2670,0,94558,26,0,1671,0,0,0,0,0,0,0,19,0,0,0,0,0
600000,193,6,50,103,39,6,3.333,5,9,2.685,1272,26,21,2686,102458,292,70,0,1413,2784,0,98197,26,0,1755,0,0,0,0,0,0,0,15,0,0,0,0,0
620000,183,8,54,107,37,8,3.356,5,11,3.008,1324,27,16,2819,106899,302,73,0,1472,2900,0,102453,27,0,1852,0,0,0,0,0,0,0,18,0,0,0,0,0
640000,163,6,51,132,50,6,3.214,5,10,2.844,1377,27,23,2958,111377,316,75,0,1525,3003,0,106757,27,0,1964,0,0,0,0,0,0,0,22,0,0,0,0,0
660000,162,4,58,128,55,4,3.068,5,9,2.682,1431,27,23,3090,115770,333,76,0,1586,3116,0,110971,27,0,2072,0,0,0,0,0,0,0,20,0,0,0,0,0
680000,175,6,44,127,49,5,3.074,5,10,2.635,1490,28,23,3224,120522,353,77,0,1655,3248,0,115540,29,0,2191,0,0,0,0,0,0,0,20,0,0,0,0,0
700000,190,5,46,111,48,5,2.906,5,8,2.267,1552,30,24,3342,124875,365,78,0,1730,3377,0,119705,29,0,2286,0,0,0,0,0,0,0,19,0,0,0,0,0
720000,204,6,44,98,40,6,2.978,5,9,2.432,1602,30,19,3462,129963,371,80,0,1791,3494,0,124631,29,0,2374,0,0,0,0,0,0,0,15,0,0,0,0,0
740000,227,1,53,71,43,1,2.795,5,10,2.456,1657,30,13,3554,134155,391,85,0,1855,3606,0,128675,30,0,2431,0,0,0,0,0,0,0,6,0,0,0,0,0
760000,219,4,55,74,46,4,2.56,5,7,2.008,1715,30,12,3636,138156,394,85,0,1913,3694,0,132522,30,0,2483,0,0,0,0,0,0,0,7,0,0,0,0,0
780000,217,3,46,86,52,3,2.4,3,5,1.575,1769,30,16,3736,142548,404,89,0,1969,3778,0,136778,32,0,2548,0,0,0,0,0,0,0,10,0,0,0,0,0
800000,223,4,54,71,45,4,2.49,4,6,1.557,1831,31,8,3817,147069,413,94,0,2038,3868,0,141151,33,0,2589,0,0,0,0,0,0,0,7,0,0,0,0,0
820000,223,5,56,68,41,5,2.652,4,7,2.104,1890,31,6,3902,151453,428,96,0,2102,3959,0,145380,33,0,2644,0,0,0,0,0,0,0,6,0,0,0,0,0
840000,244,6,32,70,31,6,2.703,4,6,2.021,1939,31,16,3992,155938,451,97,0,2161,4054,0,149731,33,0,2713,0,0,0,0,0,0,0,9,0,0,0,0,0
860000,198,8,53,93,41,8,2.878,4,7,1.985,2001,33,23,4111,159963,461,99,0,2215,4139,0,153575,34,0,2810,0,0,0,0,0,0,0,15,0,0,0,0,0
880000,195,8,34,115,43,8,2.804,4,6,2.134,2050,34,24,4221,164266,477,100,0,2270,4227,0,157735,36,0,2897,0,0,0,0,0,0,0,16,0,0,0,0,0
900000,212,8,34,98,40,8,2.688,4,6,2.093,2108,35,19,4331,169776,493,101,0,2334,4329,0,163092,37,0,2976,0,0,0,0,0,0,0,12,0,0,0,0,0
920000,223,3,50,76,42,3,2.733,4,8,2.409,2163,35,10,4415,173902,510,106,0,2396,4429,0,167072,37,0,3027,0,0,0,0,0,0,0,5,0,0,0,0,0
940000,216,6,63,67,39,6,2.8,4,9,2.57,2204,36,9,4486,177575,523,106,0,2451,4497,0,170615,39,0,3065,0,0,0,0,0,0,0,4,0,0,0,0,0
960000,253,4,44,51,29,4,2.758,4,9,2.667,2234,36,11,4531,180328,534,106,0,2501,4564,0,173290,41,0,3075,0,0,0,0,0,0,0,1,0,0,0,0,0
980000,261,2,36,53,32,2,2.588,4,7,2.406,2270,37,16,4579,183262,539,107,0,2538,4626,0,176139,44,0,3085,0,0,0,0,0,0,0,2,0,0,0,0,0
1000000,256,5,43,48,32,4,2.417,4,7,2.152,2309,38,9,4629,186628,549,109,0,2580,4674,0,179411,44,0,3092,0,0,0,0,0,0,0,1,0,0,0,0,0
