t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,313,71,130,126,3,15,9.333,10,8,2.705,31,2,2,65,376,94,0,0,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,257,85,144,154,5,21,8.077,10,12,3.258,69,3,2,128,616,160,0,0,119,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,250,100,117,173,1,18,9.211,10,7,2.437,102,3,0,184,807,214,0,0,194,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,200,106,130,204,6,23,7.586,10,13,3.388,134,3,0,261,1005,273,0,0,255,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,165,130,122,223,4,21,8.52,10,10,3.189,166,4,1,339,1235,350,0,0,335,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,118,129,149,244,0,25,10,10,6,2.504,187,4,1,391,1416,401,0,0,386,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,95,146,100,299,2,19,8.952,10,11,3.173,204,4,0,457,1541,445,0,0,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,126,122,128,264,2,23,9.04,10,11,3.099,246,4,0,528,1753,502,0,0,528,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,145,121,123,251,7,24,8.097,10,11,3.143,294,5,1,605,1998,570,0,0,634,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,99,136,127,278,1,27,9.5,10,9,2.78,311,5,1,655,2134,612,0,0,671,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,152,120,99,269,2,24,8.923,10,11,3.104,350,5,0,721,2288,655,0,0,755,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,92,137,102,309,0,27,9.519,10,11,3.084,368,5,0,774,2446,708,0,0,801,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,111,140,87,302,2,29,8.548,10,15,3.447,398,6,3,833,2589,754,0,0,857,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,96,137,98,309,3,29,9.063,10,11,2.932,433,6,0,897,2751,799,0,0,916,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,99,146,70,325,0,29,9.69,10,10,2.974,458,6,2,958,2880,840,0,0,968,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
