t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,210,99,150,181,0,26,9.808,10,8,2.675,25,2,1,65,411,97,0,0,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,187,105,148,200,0,25,9.44,10,8,2.517,45,2,0,113,617,148,0,0,101,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,160,114,119,247,3,23,8.962,10,8,2.579,65,3,0,176,801,202,0,0,163,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,136,132,99,273,1,24,9.16,10,8,2.369,94,3,1,244,998,260,0,0,230,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,126,132,108,274,0,29,9,10,10,2.788,131,3,0,304,1197,328,0,0,301,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,100,135,117,288,0,27,10,10,4,1.949,167,3,0,374,1429,388,0,0,389,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,120,133,82,305,2,25,9.148,10,6,2.338,195,4,1,442,1578,434,0,0,453,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,103,131,101,305,3,29,8.875,10,10,2.662,224,5,3,498,1745,486,0,0,521,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,100,136,88,316,4,27,9.097,10,7,2.316,253,5,2,555,1938,539,0,0,585,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,96,136,81,327,2,30,9,10,9,2.368,287,5,1,612,2090,597,0,0,652,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,99,133,103,305,2,25,9.407,10,7,2.283,316,5,0,671,2290,656,0,0,728,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,96,151,82,311,3,25,8.714,10,8,2.457,341,5,3,724,2437,704,0,0,780,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,100,146,59,335,2,22,8.958,10,8,2.551,358,5,1,775,2539,739,0,0,823,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,97,155,45,343,0,25,9.96,10,5,1.955,384,5,0,842,2695,788,0,0,878,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,77,154,50,359,1,25,8.885,10,9,2.588,407,5,1,918,2836,849,0,0,931,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
