t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,383,16,21,74,15,8,3.826,7,10,3.001,22,3,4,49,865,5,1,0,7,8,19,1780,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,7,113,6,3,1.833
20000,316,13,58,87,37,9,3.522,7,17,3.664,61,4,0,106,2543,18,4,0,35,58,28,5006,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,23,424,7,2,1.429
30000,251,16,73,119,46,12,3.69,7,23,4.146,91,5,0,159,4339,37,6,0,63,101,49,8321,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,18,33,816,9,2,1.333
40000,255,9,51,145,44,15,3.475,7,19,3.728,133,5,1,215,6731,54,9,0,96,170,71,12604,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43,52,1333,14,2,1.5
50000,253,15,49,149,42,14,3.607,7,19,3.824,163,5,1,262,8971,70,12,0,133,241,88,16908,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,27,65,1926,8,2,1.75
60000,247,17,49,140,43,16,3.305,7,22,3.902,199,5,0,322,11158,91,15,0,176,322,99,20990,7,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,38,76,2616,9,4,2
70000,290,17,41,117,37,13,3.26,7,20,3.667,225,5,0,382,13554,107,19,0,216,406,107,25661,7,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,89,3115,9,3,1.333
80000,250,17,60,141,46,13,3.424,7,20,3.599,263,6,0,439,15590,126,22,0,249,454,122,29799,7,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,102,3544,8,2,1.5
90000,236,15,64,155,53,12,3.523,8,19,3.732,305,6,1,512,17734,145,25,0,290,523,146,34103,7,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,121,4025,6,2,1.667
100000,250,24,57,130,43,17,3.417,8,22,3.817,338,6,0,559,20118,173,28,0,338,602,162,38678,7,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,133,4450,10,2,1.5
110000,254,9,85,120,56,10,3.409,8,28,4.189,378,6,1,629,22382,199,33,0,374,663,162,42991,8,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,143,4797,6,3,2
120000,271,18,63,120,48,13,3.131,8,24,3.929,405,6,0,679,24861,216,35,0,410,723,173,47797,8,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,152,4951,7,2,1.857
130000,286,15,67,99,47,11,3.259,7,24,4.064,439,7,2,731,27024,238,36,0,447,779,177,51938,8,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,12,166,5178,8,2,1.5
140000,321,10,50,95,47,8,3,7,23,4.087,471,7,1,786,29102,259,41,0,483,845,184,55888,9,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,179,5361,4,2,1.25
150000,297,10,43,104,48,10,3.19,7,23,4.087,514,9,0,853,31394,280,42,0,514,897,194,60190,9,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,201,5632,5,2,1.6
160000,318,12,45,81,47,10,2.86,6,23,4.095,560,9,0,917,33543,302,45,0,557,981,201,64303,9,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,225,5801,9,3,1.444
170000,322,9,52,88,59,7,2.591,6,18,3.679,603,10,0,971,35404,322,49,0,592,1042,209,67771,11,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,248,6041,7,2,1.286
180000,335,16,45,88,45,14,2.492,6,19,3.722,643,10,0,1030,37569,342,54,0,633,1098,216,72072,13,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,261,6153,11,2,1.273
190000,324,11,51,89,55,7,2.597,6,17,3.623,691,11,1,1085,39867,361,57,0,667,1135,222,76437,13,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,281,6297,6,2,1.167
200000,345,12,45,85,49,10,2.492,6,16,3.45,744,13,1,1152,42080,373,60,0,716,1198,227,80738,15,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,300,6401,5,2,1.4
