t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,189,390,212,1049,23,71,6.84,16,54,4.935,517,9,22,1682,4617,847,146,87,1276,1250,902,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,209,351,269,1011,25,73,7.52,21,63,5.417,1121,10,15,3477,9046,1581,258,236,3097,3170,1770,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,99,379,254,1108,13,65,8.744,26,57,5.355,1567,14,23,5237,12964,2217,344,408,4579,4901,2509,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,142,352,239,1107,15,59,9.581,67,59,5.576,2000,17,17,6934,16783,2815,421,573,6057,6673,3294,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,97,358,217,1168,18,59,9.234,79,56,5.419,2359,19,15,8628,20133,3324,479,728,7288,8193,3794,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,110,391,159,1180,12,48,10.5,79,48,5.238,2657,19,17,10140,23136,3772,528,875,8396,9580,4344,0,0,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,63,364,175,1238,10,53,12.54,79,50,5.284,2940,23,13,11627,26023,4199,575,1019,9412,10943,4864,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,160,351,313,1016,22,50,10.139,66,52,5.316,3337,24,9,13281,29728,4728,645,1180,10786,12788,5429,0,0,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,115,366,205,1154,20,60,8.45,38,59,5.446,3794,26,12,15150,34010,5331,722,1332,12352,14831,6178,0,0,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,72,365,152,1250,11,49,11.45,76,48,5.319,4159,29,24,16748,37281,5862,781,1471,13532,16373,6812,0,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,88,368,150,1234,15,56,10.718,41,64,5.914,4419,31,17,18211,40045,6300,820,1600,14520,17729,7302,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,74,383,168,1215,16,51,10.642,32,50,5.362,4793,33,25,19850,43601,6820,877,1758,15823,19433,7985,0,0,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,71,379,185,1205,15,59,8.878,31,57,5.53,5261,37,18,21634,47763,7406,937,1950,17379,21354,8859,0,0,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,128,372,150,1190,11,49,12.167,38,46,5.104,5627,39,17,23222,51187,7943,997,2090,18620,23012,9597,0,0,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,126,340,276,1098,17,51,10.941,40,58,5.718,6055,42,16,25009,55083,8549,1057,2269,20031,24871,10173,0,0,4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
