t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
25000,162,2,4,344,103,26,2.178,7,11,1.674,206,11,52,427,9036,9012,9,0,58,52,0,8607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,1729,0,0,0
50000,157,4,6,345,84,37,2.215,7,10,1.687,360,12,52,737,22224,22174,12,0,214,203,0,21477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6458,6376,0,0,0
75000,114,6,0,392,83,46,2.264,7,11,2.014,508,14,53,1061,34721,34634,20,0,351,338,0,33660,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11380,11282,0,0,0
100000,113,2,7,390,88,42,2.285,7,12,2.225,627,15,59,1310,45752,45634,25,0,474,460,0,44443,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17148,17046,1,0,0
125000,138,3,2,369,85,36,2.314,7,13,2.254,772,18,56,1626,58022,57877,33,0,637,631,0,56408,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22572,22483,3,0,0
150000,134,13,1,364,83,39,2.361,7,13,2.47,913,18,54,1931,70711,70537,43,0,794,787,0,68787,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28017,27941,3,0,0
175000,131,8,2,371,83,38,2.38,6,12,2.129,1043,20,58,2218,82753,82556,49,0,934,924,0,80550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33864,33771,4,0,0
200000,138,5,4,365,63,43,2.491,6,13,2.269,1156,22,57,2484,93455,93237,58,0,1062,1066,0,90992,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40828,40722,4,0,0
225000,128,7,1,376,68,42,2.509,6,10,2.003,1269,25,49,2754,104155,103916,63,0,1188,1202,0,101421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48087,47979,6,0,0
250000,137,4,3,368,64,41,2.533,6,11,2.126,1381,25,56,3008,114829,114555,70,0,1312,1339,0,111843,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54020,53908,7,0,0
275000,109,8,3,392,78,39,2.59,6,16,2.441,1486,26,52,3265,125366,125064,79,0,1425,1457,0,122126,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60762,60661,8,0,0
300000,135,9,1,367,81,34,2.496,7,15,2.261,1600,28,51,3537,136478,136153,86,0,1564,1612,0,132972,8,0,0,0,0,0,0,0,0,0,0,0,0,0,67301,67211,9,0,0
325000,112,6,2,392,63,44,2.57,7,16,2.476,1722,31,53,3839,147472,147118,96,0,1695,1755,0,143675,8,0,0,0,0,0,0,0,0,0,0,0,0,0,75229,75102,9,0,0
350000,117,5,2,388,67,40,2.598,7,16,2.499,1831,31,54,4097,157662,157280,105,0,1819,1892,0,153609,8,0,0,0,0,0,0,0,0,0,0,0,0,0,82314,82192,11,0,0
375000,121,3,0,388,71,38,2.578,6,16,2.426,1960,33,54,4400,167867,167464,113,0,1964,2051,0,163520,9,0,0,0,0,0,0,0,0,0,0,0,0,0,89389,89266,11,0,0
400000,138,7,2,365,62,41,2.544,6,16,2.267,2073,33,52,4653,177849,177417,115,0,2096,2186,0,173244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,95853,95728,11,0,0
425000,122,3,2,385,63,38,2.713,6,16,2.697,2182,34,56,4918,187475,187027,123,0,2212,2312,0,182616,11,0,0,0,0,0,0,0,0,0,0,0,0,0,101925,101789,13,0,0
450000,96,4,1,411,57,44,2.733,6,14,2.545,2277,34,52,5146,195800,195328,126,0,2307,2423,0,190712,12,0,0,0,0,0,0,0,0,0,0,0,0,0,108822,108669,14,0,0
475000,119,6,1,386,49,43,2.826,6,14,2.801,2360,36,53,5350,203932,203441,134,0,2410,2548,0,198641,12,0,0,0,0,0,0,0,0,0,0,0,0,0,116491,116342,15,0,0
500000,98,4,1,409,53,44,2.845,7,18,2.889,2444,36,55,5572,210998,210484,146,0,2499,2658,0,205497,12,0,0,0,0,0,0,0,0,0,0,0,0,0,124374,124218,15,0,0
