t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,330,26,10,127,2,11,5.769,8,5,1.988,24,5,41,148,540,0,0,0,24,28,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,10,204,10,5,2.1
10000,190,33,9,267,19,14,3.545,8,11,2.56,94,7,36,423,1626,5,0,0,103,117,0,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,133,40,1184,13,8,3.154
15000,150,35,9,304,13,19,4.438,8,15,3.352,160,8,28,699,3119,10,0,0,227,266,0,5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,142,69,2379,18,5,2.722
20000,124,35,11,327,14,24,4.237,8,17,3.86,216,8,38,940,4314,12,2,0,330,406,0,8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,155,86,3727,20,7,2.55
25000,150,35,14,303,19,23,3.81,8,13,3.418,304,8,33,1233,5806,16,3,0,469,608,0,11198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,138,112,5032,19,7,2.421
30000,125,44,6,326,15,23,4.447,9,16,3.669,365,9,36,1513,7351,21,7,0,595,768,0,14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,133,134,6218,18,6,2.444
35000,153,36,9,305,19,24,4.047,8,16,3.689,437,10,32,1800,8790,24,10,0,726,969,0,16956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,132,162,7384,20,5,2.15
40000,142,40,13,307,12,25,4.459,8,16,3.798,513,10,27,2103,10146,28,10,0,859,1182,0,19612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,138,189,8615,20,6,2.25
45000,114,47,17,325,15,28,4.442,8,15,3.606,571,12,36,2385,11520,29,11,0,987,1344,0,22388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,106,212,9833,21,6,2.095
50000,159,52,20,266,31,32,3.492,8,15,3.343,676,13,23,2718,13470,31,11,0,1156,1603,0,26099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,249,10705,27,4,1.63
55000,185,42,27,243,33,29,3.065,7,15,3.131,816,14,24,3122,15814,40,11,0,1370,1885,0,30335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,76,306,11471,22,6,1.909
60000,166,43,20,254,32,40,3.097,7,11,2.81,961,16,19,3506,18242,49,14,0,1564,2140,0,34728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,67,364,12299,24,4,1.833
