t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,288,34,25,144,27,21,3.146,8,9,2.443,78,4,33,239,961,1,3,0,56,95,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,28,152,14,2,1.5
10000,219,51,20,201,31,27,3.086,8,12,2.722,232,9,25,655,3549,11,5,0,250,352,0,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,93,409,21,4,1.571
15000,281,39,20,147,28,25,2.925,7,14,3.134,384,11,28,1017,5915,17,10,0,464,663,0,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,156,648,17,2,1.353
20000,235,42,34,189,49,30,2.696,6,11,2.912,574,12,17,1435,8526,25,11,0,687,947,0,15517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,226,891,23,3,1.217
25000,214,42,30,191,55,35,2.589,6,11,2.553,784,13,19,1855,11494,28,12,0,929,1225,0,20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,321,1162,17,2,1.235
30000,260,27,37,165,61,28,2.348,4,9,2.057,1002,16,19,2283,14620,36,14,0,1181,1548,0,26134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,409,1412,19,2,1.263
35000,251,23,52,164,74,21,2.358,4,8,1.903,1251,18,11,2706,17744,44,15,0,1444,1847,0,31667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,518,1685,9,2,1.111
40000,235,41,27,178,55,36,2.352,4,8,1.863,1480,18,16,3133,20708,53,19,0,1701,2141,0,37001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,630,1965,28,2,1.143
45000,232,27,39,190,80,24,2.317,4,8,1.674,1732,20,16,3559,24110,54,22,0,1971,2451,0,43159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,731,2236,20,2,1.3
50000,278,31,30,142,59,30,2.157,4,6,0.98,1983,23,18,3973,27471,61,24,0,2257,2748,0,49165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,844,2498,18,2,0.944
55000,275,20,30,153,70,23,2.215,4,5,0.999,2234,23,18,4396,30630,73,31,0,2517,3002,0,54965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,967,2768,15,2,1.133
60000,238,37,35,171,74,33,2.14,3,3,0.807,2485,25,15,4792,33856,82,33,0,2764,3262,0,60675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,1083,3027,24,2,1.125
