t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,918,40,236,86,9,19,9.714,10,7,2.431,43,2,1,33,450,100,0,0,51,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,874,64,240,102,9,22,9.387,10,9,2.61,61,2,2,64,657,150,0,0,83,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,832,69,267,112,13,22,9.857,10,8,2.313,83,2,1,93,839,185,0,0,119,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,859,70,232,119,8,23,9.258,10,10,2.723,101,2,0,129,1044,227,0,0,187,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,750,91,302,137,5,31,9.972,10,7,2.294,116,2,0,154,1233,268,0,0,202,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,729,100,304,147,7,32,9.718,10,10,2.665,136,2,0,182,1446,322,0,0,243,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,902,78,197,103,8,23,8.355,10,12,2.971,177,3,0,216,1608,355,0,0,343,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,920,86,166,108,2,19,9.81,10,5,1.974,190,3,0,248,1720,391,0,0,391,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,908,95,150,127,3,18,9.524,10,8,2.582,204,3,0,282,1818,428,0,0,434,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,949,83,130,118,2,18,8.65,10,10,3.009,225,3,0,318,1925,459,0,0,485,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,951,76,145,108,1,18,9.421,10,7,2.565,246,3,2,338,2036,489,0,0,528,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,976,78,124,102,2,15,8.294,10,9,2.845,269,3,0,367,2166,528,0,0,576,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
