t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,2312,395,324,1129,78,202,4.096,6,57,4.047,967,11,176,2167,4937,2011,183,64,1410,725,1038,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,2196,425,361,1178,86,222,4.192,6,69,4.284,2482,17,169,5609,11751,4768,553,254,4398,2364,2246,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,2228,391,383,1156,97,214,4.068,6,74,4.582,4037,22,150,9192,18688,7534,954,440,7586,4077,3354,0,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,2295,389,355,1121,91,205,4.111,7,64,4.342,5545,24,140,12508,25208,10134,1293,610,10571,5672,4517,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,2112,436,375,1237,93,222,4.171,6,74,4.492,7062,29,149,16028,32080,12949,1686,799,13618,7344,5641,0,0,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,2243,403,375,1139,85,215,4.147,8,65,4.349,8626,31,158,19600,39073,15761,2053,982,16871,9005,6758,0,0,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,2424,357,321,1058,86,189,4.16,6,59,4.119,10139,35,151,23057,45791,18414,2377,1141,19935,10717,7916,0,0,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,2195,430,374,1161,79,219,4.151,7,75,4.631,11692,39,153,26697,52822,21214,2790,1336,23013,12422,9043,0,0,5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,2425,364,348,1022,83,197,4.096,6,63,4.44,13291,40,163,30136,59605,23945,3124,1502,26154,14069,10153,0,0,6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,2136,436,357,1230,82,230,4.199,6,63,4.196,14851,44,146,33761,66758,26834,3530,1651,29287,15767,11416,0,0,7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
