t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,841,74,249,116,6,26,9.313,10,10,2.706,58,2,0,38,619,131,0,0,85,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,891,86,195,108,0,26,10,10,4,1.476,93,2,2,63,862,183,0,0,181,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,831,107,190,152,5,27,8.75,10,9,2.219,108,2,0,100,1026,219,0,0,222,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,920,93,142,125,5,21,8.154,10,7,1.985,146,2,0,123,1208,259,0,0,332,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,894,98,139,149,2,18,9.65,10,4,1.533,159,2,1,159,1373,309,0,0,382,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,859,106,157,158,2,18,9.25,10,5,1.785,177,2,1,188,1547,353,0,0,439,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,822,119,169,170,5,21,8.731,10,9,2.624,205,3,1,211,1785,409,0,0,498,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,750,103,262,165,10,30,8.65,10,15,2.905,273,3,0,246,2111,489,0,0,605,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,740,123,244,173,10,31,7.683,10,14,3.01,307,3,0,273,2380,558,0,0,689,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,882,97,156,145,1,26,8.815,10,10,2.399,362,4,0,308,2526,600,0,0,813,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,843,100,180,157,5,22,8.519,10,10,2.469,390,4,0,341,2725,651,0,0,882,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,907,81,157,135,9,18,7.63,10,10,2.456,441,4,0,374,2952,711,0,0,997,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
