t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,171,2,1,26,4,2,3.333,6,2,0.918,7,5,3,24,936,2,0,100,3,7,0,911,1,0,11,0,1,1,13,0,9,1,3,1,70,101,0,0
40000,190,0,3,7,5,0,2,2,2,0.722,18,5,5,38,1641,4,0,137,18,30,0,1599,2,0,15,0,1,0,7,1,0,0,0,0,24,128,0,0
60000,186,0,8,6,7,0,2,2,2,0.863,27,5,2,49,2218,6,0,137,25,36,0,2158,2,0,15,0,1,0,9,1,0,0,0,0,24,128,0,0
80000,183,1,7,9,7,1,2,2,2,0.544,39,5,1,65,2897,6,0,137,36,47,0,2814,3,0,15,0,1,0,7,0,0,0,0,0,24,128,0,0
100000,188,0,5,7,6,0,2,2,1,0,47,5,2,70,3320,7,0,137,46,57,0,3222,3,0,15,0,1,0,10,0,0,0,0,0,24,128,0,0
120000,196,0,4,0,2,0,2,2,1,0,53,6,0,80,3941,7,0,137,56,67,0,3831,3,0,15,0,1,0,10,1,0,0,0,0,24,128,0,0
140000,196,0,0,4,2,0,2,2,1,0,55,6,3,87,4117,7,0,137,58,69,0,4007,5,0,15,0,1,0,9,1,0,0,0,0,24,128,0,0
160000,193,1,1,5,1,1,2.5,3,2,1,61,7,4,96,4475,9,1,137,64,75,0,4351,5,0,15,0,1,0,5,0,0,0,0,0,24,128,0,0
180000,175,0,8,17,9,0,2.778,3,2,0.764,71,7,0,115,5112,9,1,137,67,81,0,4960,5,0,15,0,1,0,9,0,2,0,0,1,24,128,0,0
200000,177,0,6,17,10,0,2.3,3,2,0.881,81,8,1,124,5986,11,1,137,78,96,0,5810,5,0,15,0,1,0,5,2,0,0,0,0,24,128,0,0
220000,169,0,19,12,14,0,2.214,3,2,0.75,98,10,0,136,6975,15,1,137,91,113,0,6761,5,0,15,0,1,0,6,0,0,0,0,0,24,128,0,0
240000,187,1,8,4,5,1,2,2,2,0.65,101,10,2,142,7521,16,1,137,104,127,0,7300,6,0,15,0,1,0,6,2,0,0,0,0,24,128,0,0
260000,179,1,8,12,9,1,2,2,1,0,109,11,2,154,8069,16,1,137,107,130,0,7834,6,0,15,0,1,0,3,0,0,0,0,0,24,128,0,0
280000,178,0,10,12,11,0,2,2,1,0,126,12,1,171,9152,19,1,137,123,146,0,8884,6,0,15,0,1,0,10,0,2,0,0,1,24,128,0,0
300000,188,0,3,9,6,0,2,2,1,0,130,12,2,181,9680,19,2,149,132,154,0,9406,6,0,15,0,1,0,6,0,0,0,0,0,24,140,0,0
320000,178,0,10,12,11,0,2,2,2,0.439,148,13,1,195,10512,23,2,149,145,167,0,10202,6,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
340000,192,0,3,5,4,0,2,2,3,1.5,155,13,1,209,11069,23,2,149,160,182,0,10747,8,0,15,0,1,0,8,1,0,0,0,0,24,140,0,0
360000,186,0,7,7,7,0,2,2,2,0.985,161,13,2,217,11401,23,2,149,163,185,0,11069,9,0,15,0,1,0,11,0,0,0,0,0,24,140,0,0
380000,182,0,7,11,9,0,2,2,2,0.991,172,13,2,230,11997,25,2,149,171,193,0,11645,9,0,15,0,1,0,6,1,0,0,0,0,24,140,0,0
400000,184,0,6,10,8,0,2,2,2,0.954,182,13,0,239,12777,28,2,149,182,204,0,12405,9,0,15,0,1,0,9,0,1,0,0,0,24,140,0,0
420000,180,0,7,13,10,0,2,2,2,0.469,191,13,0,253,13639,28,2,149,189,211,0,13249,9,0,15,0,1,0,6,1,2,0,0,1,24,140,0,0
440000,171,1,15,13,13,1,2,2,2,0.592,204,13,0,263,14507,31,2,149,198,220,0,14090,9,0,15,0,1,0,8,1,0,0,0,0,24,140,0,0
460000,168,1,13,18,13,1,2.214,3,3,1.414,218,13,1,281,15568,33,3,149,213,236,0,15122,11,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
480000,176,2,7,15,5,2,2.714,4,4,1.842,225,13,1,293,16333,35,5,149,227,253,0,15866,11,0,15,0,1,0,9,0,0,0,0,0,24,140,0,0
500000,173,0,19,8,11,0,2.455,3,5,2.231,236,13,0,300,16861,38,5,149,239,266,0,16370,13,0,15,0,1,0,5,1,0,0,0,0,24,140,0,0
520000,176,1,13,10,8,1,2.444,3,3,1.392,245,13,1,309,17320,38,6,149,250,282,0,16806,13,0,15,0,1,0,7,0,0,0,0,0,24,140,0,0
540000,188,0,9,3,6,0,2,2,1,0,253,13,0,318,17777,40,6,149,262,296,0,17251,14,0,15,0,1,0,4,0,0,0,0,0,24,140,0,0
560000,188,0,1,11,6,0,2,2,1,0,257,14,1,328,18185,40,6,149,266,300,0,17653,15,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
580000,179,0,8,13,9,0,2.333,3,2,0.918,266,16,0,341,18983,42,7,149,272,306,0,18431,15,0,15,0,1,0,10,0,0,0,0,0,24,140,0,0
600000,182,1,10,7,6,1,2.286,3,2,0.863,270,16,2,347,19425,42,7,149,279,314,0,18863,16,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
620000,182,0,10,8,8,0,2.25,3,2,0.811,277,17,1,355,19893,45,7,149,285,322,0,19317,16,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
640000,173,1,12,14,11,1,2.167,3,4,1.208,287,18,1,368,20543,48,7,149,292,329,0,19944,16,0,15,0,1,0,6,0,0,0,0,0,24,140,0,0
660000,183,0,9,8,7,0,2.429,3,3,1.557,296,18,1,380,21235,50,8,149,306,345,0,20619,17,0,15,0,1,0,3,0,0,0,0,0,24,140,0,0
680000,184,0,8,8,7,0,2.286,3,3,1.557,299,19,1,384,21659,51,8,149,309,349,0,21037,17,0,15,0,1,0,6,0,0,0,0,0,24,140,0,0
700000,183,1,3,13,7,1,2,2,2,0.954,309,19,0,396,22351,52,8,149,319,361,0,21708,18,0,15,0,1,0,10,0,0,0,0,0,24,140,0,0
720000,188,0,4,8,6,0,2,2,2,0.65,314,19,1,403,23121,55,8,149,326,368,0,22469,18,0,15,0,1,0,6,0,0,0,0,0,24,140,0,0
740000,188,0,2,10,6,0,2,2,2,0.918,321,19,2,413,23737,57,8,149,334,376,0,23071,19,0,15,0,1,0,3,0,2,0,0,1,24,140,0,0
760000,188,0,5,7,6,0,2,2,1,0,333,20,3,423,24374,58,8,149,346,387,0,23686,20,0,15,0,1,0,7,1,0,0,0,0,24,140,0,0
780000,188,0,5,7,6,0,2,2,1,0,340,21,0,434,25012,60,8,149,353,393,0,24309,20,0,15,0,1,0,5,0,0,0,0,0,24,140,0,0
800000,180,0,3,17,10,0,2,2,1,0,348,21,1,446,25717,61,8,149,357,397,0,24998,20,0,15,0,1,0,5,0,0,0,0,0,24,140,0,0
820000,186,0,7,7,7,0,2,2,1,0,359,22,0,455,26576,62,9,149,371,411,0,25838,21,0,15,0,1,0,8,0,0,0,0,0,24,140,0,0
840000,192,1,0,7,2,1,2.333,3,2,0.918,360,22,3,461,26984,64,10,149,376,416,0,26243,21,0,15,0,1,0,6,1,0,0,0,0,24,140,0,0
860000,175,1,9,15,11,1,2,2,1,0,371,24,1,477,27423,68,10,149,380,421,0,26660,23,0,15,0,1,0,7,0,1,0,0,0,24,140,0,0
880000,187,1,3,9,5,1,2,2,2,0.65,381,25,2,487,28175,73,10,149,394,435,0,27398,24,0,15,0,1,0,2,1,0,0,0,0,24,140,0,0
900000,190,0,1,9,5,0,2,2,1,0,387,27,4,498,28663,73,10,149,401,442,0,27875,24,0,15,0,1,0,4,1,0,0,0,0,24,140,0,0
920000,195,1,0,4,1,1,2,2,1,0,391,28,7,507,29121,74,10,149,408,449,0,28326,25,0,15,0,1,0,4,0,0,0,0,0,24,140,0,0
940000,179,1,6,14,8,1,2.111,3,2,0.503,400,31,1,520,29714,74,11,149,410,451,0,28900,25,0,15,0,1,0,7,1,0,0,0,0,24,140,0,0
960000,189,0,4,7,5,0,2.2,3,2,0.722,411,31,0,533,30411,77,12,149,425,468,0,29578,26,0,15,0,1,0,6,0,0,0,0,0,24,140,0,0
980000,188,0,9,3,5,0,2.4,3,2,0.971,418,32,1,537,30678,79,13,149,432,477,0,29829,26,0,15,0,1,0,10,0,0,0,0,0,24,140,0,0
1000000,196,0,2,2,2,0,2,2,1,0,420,33,1,542,30953,79,13,149,437,484,0,30100,26,0,15,0,1,0,7,1,0,0,0,0,24,140,0,0
