t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,910,40,248,82,11,20,9.387,10,9,2.541,43,1,1,32,444,91,0,0,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,979,43,195,63,7,18,9.44,10,7,2.257,68,2,1,59,642,133,0,0,107,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,1048,43,126,63,2,16,9.278,10,7,2.322,81,2,0,94,746,153,0,0,151,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1077,42,103,58,4,13,8.412,10,8,2.492,105,2,3,128,873,187,0,0,207,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1094,52,67,67,0,11,9.545,10,4,1.677,113,2,1,157,925,200,0,0,230,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1077,43,79,81,4,12,7.813,10,9,2.875,132,2,2,193,1022,228,0,0,261,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1018,49,126,87,6,13,8.789,10,8,2.391,151,3,1,223,1178,263,0,0,291,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1006,55,136,83,2,14,9.375,10,6,1.967,176,3,2,253,1317,304,0,0,337,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,993,53,144,90,7,13,8.85,10,8,2.395,192,3,2,285,1454,335,0,0,379,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,975,69,140,96,4,14,8.5,10,9,2.634,214,4,0,321,1595,380,0,0,426,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1041,64,83,92,1,8,9.556,10,4,1.658,226,4,0,353,1658,400,0,0,472,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1052,61,76,91,4,10,6.857,10,8,2.807,242,5,2,374,1713,420,0,0,507,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
