t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,383,19,12,90,1,13,4.357,7,4,1.788,28,4,41,126,451,1,1,0,26,44,0,814,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,15,246,10,5,2.3
10000,252,27,23,172,37,24,2.623,6,12,1.932,182,7,19,454,2199,4,3,0,153,206,0,3812,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,71,81,879,22,3,2.045
15000,250,35,27,179,33,31,2.625,7,13,2.069,364,11,23,848,4694,10,3,0,362,463,0,8176,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,63,159,1659,20,5,1.5
20000,251,27,25,186,44,24,2.529,6,8,1.691,535,13,29,1218,7091,14,4,0,546,688,0,12473,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,60,234,2512,19,4,1.842
25000,272,29,17,167,42,23,2.523,6,12,2.175,728,14,22,1625,9752,19,7,0,778,941,0,17197,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,326,3358,19,3,1.632
30000,282,27,30,155,46,24,2.386,5,10,1.901,920,16,23,2014,12325,25,10,0,994,1194,0,21678,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,403,4015,18,3,1.667
35000,257,37,32,174,43,33,2.329,5,9,1.462,1120,18,23,2403,15110,33,13,0,1208,1423,0,26545,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,494,4676,19,4,1.684
40000,240,28,18,198,66,28,2.234,4,9,1.564,1330,20,17,2784,17994,47,14,0,1422,1646,0,31706,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,586,5297,21,3,1.524
45000,267,23,23,175,47,27,2.257,4,7,1.316,1551,21,25,3175,20829,57,16,0,1661,1893,0,36689,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,695,6074,22,4,1.864
50000,255,31,19,189,38,28,2.47,4,7,1.957,1730,23,19,3538,23360,63,18,0,1875,2097,0,41266,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,765,6942,20,5,1.85
55000,254,31,26,181,50,30,2.337,4,6,1.451,1936,25,26,3929,26333,69,20,0,2096,2330,0,46446,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,858,7735,22,3,1.545
60000,276,22,25,163,43,23,2.288,4,6,1.352,2153,26,19,4338,29154,74,22,0,2348,2568,0,51265,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,61,968,8427,17,6,2.118
