t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,444,119,50,347,3,31,7.735,9,29,4.749,89,4,49,367,837,236,0,0,166,110,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,263,137,75,485,7,46,7.943,9,48,5.471,228,8,39,950,1787,544,0,0,487,429,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,280,150,59,471,3,41,8.341,9,41,5.306,340,8,50,1424,2564,778,0,0,829,731,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,219,150,82,509,6,46,7.904,9,49,5.585,477,9,40,1972,3441,1055,0,0,1185,1072,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,212,177,61,510,7,44,7.922,9,49,5.579,595,9,50,2440,4293,1309,0,0,1557,1404,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,216,161,68,515,8,44,7.923,9,46,5.441,720,11,47,2993,5191,1581,0,0,1929,1781,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,209,177,71,503,9,45,7.315,9,50,5.593,843,12,32,3525,6083,1833,0,0,2292,2151,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,314,150,54,442,8,38,7.587,9,43,5.377,942,12,43,3857,6642,1971,0,0,2570,2433,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
