t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand
300000,74,14,100,324,77,12,4.472,11,40,4.936,1271,16,0,3745,138932,1790,490,0,1631,3953,623,133447,51,0,0,0,0,0,0,0,0,0,0,0
320000,72,28,107,305,55,20,4.893,10,41,5.01,1332,17,0,3962,147729,1910,519,0,1734,4210,645,141908,51,0,0,0,0,0,0,0,0,0,0,0
340000,63,31,90,328,51,24,4.973,11,40,4.93,1401,18,2,4226,156868,2022,544,0,1833,4481,696,150702,56,0,0,0,0,0,0,0,0,0,0,0
360000,84,24,121,283,55,20,4.787,11,32,4.609,1479,19,3,4463,165333,2121,562,0,1946,4788,752,158780,56,0,0,0,0,0,0,0,0,0,0,0
380000,64,31,83,334,50,24,4.932,11,38,4.812,1547,20,3,4718,173364,2218,584,0,2044,5058,809,166452,61,0,0,0,0,0,0,0,0,0,0,0
400000,53,30,101,328,59,23,4.646,9,36,4.852,1624,21,2,4966,182008,2328,605,0,2149,5329,868,174730,64,0,0,0,0,0,0,0,0,0,0,0
420000,55,27,83,347,57,21,4.923,10,39,4.966,1691,23,1,5216,189861,2424,625,0,2255,5579,917,182245,65,0,0,0,0,0,0,0,0,0,0,0
440000,55,28,56,373,55,21,5,10,35,4.761,1752,24,3,5464,198438,2549,647,0,2354,5839,980,190481,65,0,0,0,0,0,0,0,0,0,0,0
460000,69,24,95,324,60,20,4.912,9,35,4.875,1831,26,1,5710,207106,2658,680,0,2455,6151,1026,198785,67,0,0,0,0,0,0,0,0,0,0,0
480000,69,24,94,325,58,18,5,9,35,4.743,1895,26,0,5941,215117,2776,698,0,2555,6392,1058,206472,67,0,0,0,0,0,0,0,0,0,0,0
500000,97,27,65,323,51,22,4.781,9,35,4.832,1957,27,2,6199,223505,2892,720,0,2643,6663,1104,214548,67,0,0,0,0,0,0,0,0,0,0,0
520000,54,31,96,331,51,24,4.907,9,35,4.812,2024,28,1,6428,231543,2984,738,0,2734,6903,1142,222226,67,0,0,0,0,0,0,0,0,0,0,0
540000,49,23,72,368,61,21,4.841,9,41,5.026,2089,28,1,6683,239499,3078,762,0,2826,7137,1190,229869,68,0,0,0,0,0,0,0,0,0,0,0
560000,56,39,60,357,48,31,4.468,10,37,4.766,2153,30,0,6937,248532,3193,783,0,2926,7401,1232,238565,70,0,0,0,0,0,0,0,0,0,0,0
580000,43,25,69,375,63,18,4.864,11,42,5.058,2222,31,3,7211,258080,3305,812,0,3017,7653,1280,247787,72,0,0,0,0,0,0,0,0,0,0,0
600000,61,27,68,356,57,22,4.696,9,41,5.015,2277,31,0,7440,266049,3395,832,0,3105,7887,1314,255472,73,0,0,0,0,0,0,0,0,0,0,0
620000,57,25,90,340,68,19,4.563,8,43,5.148,2361,32,0,7670,274985,3513,860,0,3213,8158,1354,264046,73,0,0,0,0,0,0,0,0,0,0,0
640000,57,28,92,335,64,23,4.414,8,38,4.81,2436,32,2,7912,284663,3642,886,0,3317,8428,1392,273372,73,0,0,0,0,0,0,0,0,0,0,0
660000,98,20,89,305,68,18,4.151,9,30,4.448,2513,32,2,8161,294364,3759,915,0,3420,8692,1415,282775,74,0,0,0,0,0,0,0,0,0,0,0
680000,84,28,100,300,62,24,4.221,8,33,4.641,2603,33,0,8411,304124,3898,947,0,3538,8990,1445,292137,75,0,0,0,0,0,0,0,0,0,0,0
700000,52,21,121,318,77,19,4.177,7,40,4.928,2682,33,1,8638,312546,4016,973,0,3638,9229,1481,300217,77,0,0,0,0,0,0,0,0,0,0,0
720000,71,19,84,338,73,16,4.382,8,40,4.868,2759,35,3,8896,321373,4153,1000,0,3745,9495,1517,308718,79,0,0,0,0,0,0,0,0,0,0,0
740000,78,26,126,282,67,23,4.078,8,39,4.634,2847,35,1,9132,331539,4274,1035,0,3861,9792,1560,318517,83,0,0,0,0,0,0,0,0,0,0,0
760000,83,22,101,306,64,19,4.482,9,37,4.596,2927,37,1,9379,340307,4401,1063,0,3974,10064,1605,326933,85,0,0,0,0,0,0,0,0,0,0,0
780000,89,27,116,280,57,21,4.615,9,34,4.692,3001,37,0,9618,349437,4522,1087,0,4078,10332,1629,335719,85,0,0,0,0,0,0,0,0,0,0,0
800000,66,24,86,336,67,20,4.448,9,35,4.732,3081,37,1,9888,358346,4648,1119,0,4184,10590,1655,344268,85,0,0,0,0,0,0,0,0,0,0,0
820000,80,21,105,306,65,17,4.634,9,40,4.902,3161,38,1,10136,368036,4792,1148,0,4303,10881,1697,353588,85,0,0,0,0,0,0,0,0,0,0,0
840000,82,25,112,293,64,20,4.452,9,36,4.748,3247,39,0,10380,377768,4901,1187,0,4421,11167,1727,362959,88,0,0,0,0,0,0,0,0,0,0,0
860000,57,27,100,328,71,22,4.226,9,37,4.62,3332,40,1,10654,387643,5017,1222,0,4536,11424,1764,372471,91,0,0,0,0,0,0,0,0,0,0,0
880000,70,29,108,305,65,21,4.372,10,37,4.734,3402,41,0,10890,396556,5134,1256,0,4646,11694,1798,381057,95,0,0,0,0,0,0,0,0,0,0,0
900000,59,26,45,382,64,21,4.506,10,33,4.551,3469,42,3,11160,404367,5243,1280,0,4749,11908,1852,388562,97,0,0,0,0,0,0,0,0,0,0,0
920000,75,32,85,320,59,21,4.6,10,37,4.802,3546,42,4,11401,413565,5362,1304,0,4857,12202,1884,397394,97,0,0,0,0,0,0,0,0,0,0,0
940000,73,24,64,351,59,21,4.675,10,34,4.596,3611,43,3,11652,422486,5472,1322,0,4949,12431,1931,406004,97,0,0,0,0,0,0,0,0,0,0,0
960000,60,28,121,303,52,24,4.882,10,41,5.091,3674,45,4,11876,431813,5561,1351,0,5043,12715,1963,414970,99,0,0,0,0,0,0,0,0,0,0,0
980000,99,27,140,246,61,20,4.173,10,33,4.614,3756,45,2,12100,441211,5683,1385,0,5157,13019,1990,424019,101,0,0,0,0,0,0,0,0,0,0,0
1000000,81,23,99,309,69,20,4.236,11,34,4.638,3845,46,0,12371,450617,5811,1412,0,5267,13298,2035,433043,104,0,0,0,0,0,0,0,0,0,0,0
