t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,814,38,103,85,7,19,6.154,8,11,2.984,128,4,1,119,787,229,6,0,225,187,86,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,805,39,93,103,8,18,5.731,8,11,3.022,266,7,2,236,1706,476,11,0,507,568,171,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,577,62,235,166,28,24,6.462,8,20,3.291,449,8,1,374,3013,831,20,0,827,1036,304,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,670,48,221,101,19,21,6.6,8,14,2.857,639,8,1,484,4343,1179,30,0,1261,1659,374,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,543,69,256,172,27,27,6.574,8,18,3.119,809,9,0,635,5683,1521,40,0,1630,2194,516,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,542,79,238,181,18,29,6.957,8,14,2.555,995,10,0,762,7153,1887,54,0,2043,2907,641,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,399,110,289,242,17,35,7.327,8,11,2.179,1188,12,0,909,8829,2316,61,0,2487,3611,794,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,435,91,295,219,29,34,6.571,8,23,3.367,1397,12,1,1032,10439,2746,76,0,2958,4405,892,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,748,37,175,80,21,16,6.027,8,13,2.913,1596,12,0,1141,11699,3060,85,0,3433,5104,942,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,566,73,235,166,21,27,6.667,8,18,3.197,1763,12,1,1266,13060,3426,91,0,3752,5678,1092,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,513,75,278,174,29,28,6.509,8,22,3.436,1946,12,1,1393,14547,3787,104,0,4177,6338,1184,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,456,86,305,193,26,35,6.803,8,22,3.181,2126,12,0,1524,15941,4152,111,0,4575,6938,1295,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,534,75,237,194,22,30,6.808,8,22,3.433,2304,13,0,1674,17381,4509,123,0,5014,7631,1381,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,455,94,266,225,19,35,7.037,8,20,3.093,2480,13,1,1803,18922,4906,135,0,5421,8345,1491,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,414,101,271,254,21,40,6.869,8,23,3.333,2679,14,0,1934,20466,5322,149,0,5865,9031,1633,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,407,98,300,235,29,35,6.703,8,21,3.023,2879,14,0,2063,22017,5736,159,0,6338,9719,1733,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,524,74,260,182,28,27,6.582,8,15,2.826,3084,14,1,2200,23473,6113,169,0,6817,10423,1844,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,639,57,206,138,23,24,6.085,8,23,3.74,3300,15,0,2344,24951,6502,181,0,7322,11117,1963,0,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,653,55,200,132,19,22,6.805,8,15,2.911,3473,18,0,2465,26223,6832,190,0,7711,11686,2061,0,0,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,510,71,281,178,32,27,6.508,8,19,3.1,3647,18,1,2587,27589,7189,198,0,8073,12239,2187,0,0,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,611,60,214,155,20,26,6.674,8,19,3.232,3865,19,1,2720,29140,7584,209,0,8567,12997,2288,0,0,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,570,57,260,153,21,27,7.375,8,12,2.298,4056,20,0,2847,30534,7940,223,0,8980,13608,2409,0,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,467,98,262,213,22,33,7,8,16,2.648,4246,23,1,2974,32084,8361,235,0,9393,14292,2535,0,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,578,66,229,167,21,26,6.596,8,15,2.806,4454,25,0,3092,33641,8759,251,0,9890,15072,2664,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,702,48,178,112,13,21,6.853,8,9,2.348,4636,25,0,3206,34920,9084,261,0,10318,15693,2740,0,0,3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
