t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,434,9,11,58,17,8,2.6,5,8,2.451,47,5,50,127,944,1,3,0,35,52,0,778,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,343,14,30,125,46,14,2.467,4,6,1.978,182,7,29,428,3535,7,3,0,148,173,0,2984,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,364,11,22,115,51,11,2.194,4,7,1.168,353,9,33,739,6539,12,6,0,297,313,0,5596,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,388,7,22,95,46,7,2.208,4,6,1.108,506,11,24,1015,9373,17,9,0,450,457,0,8078,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,406,10,12,84,36,10,2.065,3,3,0.408,643,14,41,1272,11815,20,15,0,575,581,0,10207,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,379,12,23,98,48,12,2.017,3,2,0.122,794,17,31,1510,14368,25,16,0,699,700,0,12438,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,400,9,23,80,42,9,2.02,3,3,0.278,954,18,40,1775,17016,36,18,0,842,829,0,14754,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,418,5,18,71,39,5,2.023,3,3,0.663,1112,20,31,2039,19567,42,20,0,979,954,0,16982,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,421,6,14,71,35,6,2.049,3,4,0.494,1264,23,37,2297,22019,50,21,0,1112,1070,0,19105,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,431,4,13,64,32,4,2.139,3,2,0.581,1399,25,38,2525,24060,55,21,0,1235,1185,0,20857,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,399,10,20,83,38,10,2.125,3,4,0.926,1521,27,32,2751,26111,62,21,0,1331,1280,0,22622,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,435,9,17,51,23,9,2.094,3,3,0.535,1629,29,42,2956,28065,64,24,0,1442,1390,0,24324,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
