t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,173,15,6,318,93,28,2.397,6,8,1.65,182,8,44,447,7449,19,7,0,56,61,0,6993,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,1062,0,0,22
40000,172,10,12,318,102,20,2.451,7,9,1.729,350,11,48,851,21091,42,11,0,214,244,0,20242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,3317,0,0,62
60000,187,11,0,314,94,22,2.414,6,8,1.702,502,12,51,1236,34597,76,15,0,372,431,0,33389,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5747,5590,0,0,91
80000,162,12,3,335,100,22,2.516,6,10,1.904,670,12,53,1659,48071,102,20,0,525,605,0,46455,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8344,8133,0,0,129
100000,164,13,3,332,88,24,2.616,6,10,1.955,821,14,51,2064,60926,138,27,0,679,791,0,58925,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10625,10356,0,0,166
120000,136,11,7,358,114,18,2.485,6,8,1.867,976,15,50,2464,73293,182,29,0,827,970,0,70897,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13153,12850,0,0,195
140000,156,14,3,339,93,24,2.598,6,9,2.119,1099,17,47,2795,85485,221,33,0,968,1137,0,82766,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15987,15644,0,0,219
160000,135,13,7,357,104,22,2.619,6,7,2.083,1260,19,45,3210,98551,259,40,0,1107,1321,0,95428,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18505,18107,0,0,262
180000,133,13,7,359,96,27,2.593,7,9,2.065,1397,20,48,3577,110367,302,48,0,1252,1497,0,106885,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21017,20577,0,0,290
200000,142,12,3,355,101,24,2.592,5,10,2.089,1542,23,51,3977,122989,335,55,0,1409,1706,0,119127,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23459,22991,0,0,311
220000,137,7,6,362,113,15,2.664,5,10,2.221,1690,25,52,4377,135731,362,60,0,1567,1917,0,131479,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25926,25448,0,0,321
240000,138,13,6,355,101,24,2.576,4,9,2.169,1825,28,55,4729,148291,396,67,0,1719,2121,0,143686,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28281,27792,0,0,323
260000,142,11,4,355,116,15,2.588,4,9,2.278,1952,29,55,5067,160796,432,71,0,1861,2322,0,155853,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30506,30032,0,0,323
280000,138,14,9,351,93,25,2.686,5,10,2.441,2089,30,51,5435,173293,476,73,0,2027,2528,0,167970,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32846,32355,0,0,323
300000,131,9,2,369,109,19,2.641,4,9,2.247,2229,30,51,5814,185477,507,79,0,2174,2734,0,179788,8,0,0,0,0,0,0,0,0,0,0,0,0,0,35191,34695,0,0,327
320000,149,13,5,345,94,22,2.655,4,11,2.458,2371,31,49,6210,198269,551,86,0,2342,2969,0,192187,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37483,36970,0,0,338
340000,134,11,3,364,105,18,2.74,4,11,2.51,2503,33,54,6593,210343,579,91,0,2487,3163,0,203888,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39899,39374,0,0,351
360000,140,14,3,355,99,22,2.669,4,12,2.729,2649,34,48,6999,222268,614,94,0,2642,3376,0,215414,8,0,0,0,0,0,0,0,0,0,0,0,0,0,42504,41943,0,0,376
380000,124,8,5,375,115,16,2.679,5,11,2.478,2788,38,49,7382,234216,645,103,0,2797,3566,0,226983,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45095,44517,0,0,392
400000,135,8,9,360,102,16,2.797,5,13,2.633,2903,40,53,7703,245274,676,107,0,2937,3752,0,237716,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47770,47174,0,0,398
420000,137,12,6,357,89,25,2.789,4,12,2.735,3023,40,48,8067,256483,705,114,0,3078,3958,0,248567,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50161,49550,0,0,408
440000,133,19,6,354,82,30,2.741,4,10,2.532,3161,41,49,8449,268084,733,118,0,3227,4181,0,259778,8,0,0,0,0,0,0,0,0,0,0,0,0,0,52676,52043,0,0,419
460000,119,13,5,375,110,19,2.744,4,12,2.648,3308,44,54,8867,279464,765,124,0,3382,4390,0,270747,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55102,54460,0,0,438
