t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,930,61,182,107,3,20,9.435,10,8,2.697,24,1,1,37,358,81,0,0,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,881,71,221,107,5,22,9.815,16,9,2.694,49,1,1,61,543,125,0,0,68,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,922,72,178,108,6,19,9.24,10,9,2.713,67,2,0,99,693,165,0,0,125,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,900,82,177,121,5,19,9.75,10,7,2.23,84,2,0,138,845,203,0,0,165,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,865,95,180,140,2,24,10,10,5,1.88,99,2,0,169,995,249,0,0,196,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,817,104,209,150,5,23,9.286,10,9,2.523,113,2,1,198,1165,298,0,0,233,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,749,107,270,154,9,26,9.286,10,8,2.286,136,2,1,226,1369,349,0,0,281,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,826,97,215,142,4,25,9.724,10,7,2.026,167,2,0,261,1559,395,0,0,354,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,758,108,259,155,3,25,9.929,10,5,1.715,182,2,0,298,1781,447,0,0,405,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,838,96,204,142,4,22,9.346,10,8,2.327,213,3,0,334,1931,488,0,0,483,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,831,108,198,143,2,21,9.304,10,6,2.194,246,3,1,367,2127,542,0,0,554,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,819,95,225,141,6,26,9.344,10,8,2.347,274,3,0,401,2290,584,0,0,609,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
