t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,261,80,146,153,3,22,9.08,10,10,2.903,31,2,3,78,389,104,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,183,94,182,181,2,25,9.481,10,9,2.728,61,3,2,139,603,165,0,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,179,106,157,198,5,25,8.7,10,13,3.27,98,3,0,199,795,223,0,0,159,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,131,124,142,243,1,28,9.586,10,8,2.639,122,3,1,264,992,284,0,0,215,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,147,124,129,240,2,26,9.464,10,9,2.869,145,3,1,312,1138,328,0,0,278,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,101,146,112,281,0,24,10,10,6,2.519,158,4,0,364,1283,377,0,0,314,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,114,138,81,307,1,25,9.231,10,9,2.873,171,4,0,421,1362,396,0,0,354,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,122,134,85,299,1,25,9.769,10,7,2.439,197,4,0,474,1510,437,0,0,413,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,81,156,57,346,1,25,10,10,6,2.259,202,4,1,529,1589,475,0,0,430,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,76,162,53,349,0,23,10,10,5,2.048,214,5,1,586,1703,518,0,0,476,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,72,165,36,367,2,26,9.143,10,10,2.774,230,6,2,637,1770,546,0,0,504,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,97,153,49,341,0,20,9.65,10,8,2.639,249,6,2,691,1874,576,0,0,557,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,110,135,82,313,2,24,9.385,10,9,2.854,281,6,1,748,2030,619,0,0,626,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,96,140,81,323,0,26,9.808,10,7,2.537,297,6,1,797,2140,660,0,0,666,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,98,138,67,337,1,27,9.321,10,11,3.067,320,6,0,860,2260,704,0,0,723,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
