t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,672,45,202,121,25,20,6.267,8,23,3.954,148,4,0,113,1101,283,5,0,237,339,131,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,585,62,236,157,31,23,6.222,8,18,3.174,331,7,2,243,2499,621,12,0,609,961,263,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,580,68,241,150,25,31,6.143,8,19,3.401,513,9,1,368,3883,978,25,0,1022,1599,359,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,541,56,289,154,23,29,7.096,8,14,2.519,685,9,1,487,5219,1320,42,0,1406,2188,446,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,512,75,282,171,24,26,6.9,8,12,2.48,858,10,1,615,6586,1666,51,0,1801,2821,570,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,447,99,260,234,22,33,7.127,8,17,2.772,1039,11,0,753,8100,2057,66,0,2220,3503,704,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,550,68,253,169,28,27,6.2,8,25,3.682,1231,12,1,882,9518,2425,75,0,2675,4193,811,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,489,84,280,187,26,32,6.707,8,21,3.039,1419,12,0,1012,11066,2826,89,0,3102,4896,923,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,526,70,270,174,28,31,6.424,8,23,3.438,1601,13,1,1136,12471,3187,106,0,3513,5571,998,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,524,87,247,182,19,31,6.8,8,19,3.015,1785,13,2,1250,13938,3570,111,0,3930,6269,1110,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,608,59,237,136,27,20,6.83,8,14,2.618,1992,16,0,1369,15452,3951,122,0,4396,7033,1230,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,610,55,257,118,23,27,6.92,8,17,2.891,2169,16,1,1486,16684,4278,132,0,4758,7598,1308,0,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,686,50,187,117,15,23,6.632,8,14,2.967,2339,16,0,1593,17761,4567,146,0,5107,8114,1409,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,657,56,192,135,15,24,6.923,8,19,3.4,2504,17,0,1730,18934,4869,157,0,5470,8607,1538,0,0,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,633,59,196,152,18,23,6.732,8,11,2.482,2675,19,0,1847,20176,5173,173,0,5842,9129,1639,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,384,105,317,234,28,41,6.638,8,25,3.508,2845,21,0,1972,21608,5553,186,0,6182,9711,1770,0,0,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,350,114,318,258,26,36,7.339,8,16,2.467,3045,22,2,2106,23251,5988,198,0,6664,10458,1929,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,431,97,262,250,25,35,6.8,8,20,2.959,3236,23,0,2240,24731,6384,225,0,7126,11200,2049,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,397,102,290,251,28,34,6.726,8,18,2.879,3413,23,0,2369,26247,6790,237,0,7550,11898,2153,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,485,86,259,209,25,30,6.655,8,15,2.745,3600,23,0,2499,27751,7169,250,0,8031,12616,2269,0,0,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,657,45,202,136,23,23,6.043,8,25,3.946,3817,25,1,2609,29298,7553,265,0,8531,13423,2418,0,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,798,34,121,87,12,15,6.074,8,12,2.903,3978,26,1,2732,30421,7847,273,0,8903,13981,2481,0,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,572,66,250,152,18,26,7.25,8,12,2.459,4133,26,0,2846,31754,8173,281,0,9215,14498,2597,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,527,68,285,160,26,29,6.873,8,18,2.798,4316,26,0,2956,33144,8541,296,0,9586,15162,2694,0,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,547,69,258,166,21,30,6.961,8,15,2.636,4500,26,1,3078,34596,8909,308,0,10010,15865,2814,0,0,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
